versao,bloco,p,r,eligible,d1,Delta,J,zeros_rel_sup,razao_Zp_Z,polos_rel_sup,arq_rel_sup,B2_rel_sup,theta_rel,orcamento2,orcamento_anterior
m4-v3,d03,2,3,False,4,2,2,6.01572532e-06,0.30134194473609566,7.6766e-11,6.5947e-11,6.01586803e-06,3.890161713976119e-12,6.015871920161714e-06,1.9963267890161716e-05
m4-v3,d03,3,2,False,4,2,2,4.129498533e-06,0.3013419447360956,5.2696e-11,4.527e-11,4.129596496e-06,5.82688051941957e-12,4.1296023228805195e-06,1.370380182688052e-05
m4-v3,d03,11,1,True,4,2,2,2.707312357e-06,0.3013419447360956,3.4548e-11,2.968e-11,2.707376582e-06,2.8336844192920634e-12,2.7073794156844192e-06,8.98425583368442e-06
m4-v3,d03,13,1,True,4,2,2,2.786430828e-06,0.3013419447360956,3.5558e-11,3.0547e-11,2.78649693e-06,1.8176216462152192e-12,2.786498747621646e-06,9.246809817621646e-06
m4-v3,d03,2,4,False,4,2,2,1.1232016658e-05,0.30134194473609566,1.43329e-10,1.23129e-10,1.1232283113e-05,5.536743745074448e-12,1.1232288649743746e-05,3.7273599536743744e-05
m4-v3,d03,17,1,True,4,2,2,2.080426311e-06,0.30134194473609566,2.6549e-11,2.2807e-11,2.080475664e-06,1.4788700938198164e-12,2.080477142870094e-06,6.9039244788700936e-06
m4-v3,d03,19,1,True,4,2,2,2.216215776e-06,0.3013419447360956,2.8282e-11,2.4296e-11,2.216268351e-06,4.20674951764505e-12,2.2162725577495176e-06,7.354546206749518e-06
m4-v3,d03,23,1,True,4,2,2,2.246540385e-06,0.30134194473609566,2.8669e-11,2.4628e-11,2.246593679e-06,3.648952523091981e-12,2.246597327952523e-06,7.455178648952523e-06
m4-v3,d03,5,2,False,4,2,2,4.380343132e-06,0.3013419447360956,5.5897e-11,4.802e-11,4.380447045e-06,2.8356758801991205e-12,4.38044988067588e-06,1.4536229835675881e-05
m4-v3,d03,3,3,False,4,2,2,7.396226982e-06,0.30134194473609566,9.4382e-11,8.108e-11,7.396402441e-06,7.334486742019108e-13,7.396403174448674e-06,2.4544477733448674e-05
m4-v3,d03,29,1,True,4,2,2,2.603348872e-06,0.3013419447360956,3.3222e-11,2.854e-11,2.603410631e-06,4.8530871948283956e-12,2.603415484087195e-06,8.639252853087194e-06
m4-v3,d03,31,1,True,4,2,2,2.297182366e-06,0.30134194473609566,2.9315e-11,2.5184e-11,2.297236861e-06,6.5478610367296195e-12,2.2972434088610366e-06,7.623237547861037e-06
m4-v3,d03,2,5,False,4,2,2,1.5198633501e-05,0.30134194473609566,1.93945e-10,1.66612e-10,1.5198994055e-05,5.18187877217374e-12,1.5198999236878773e-05,5.043686918187877e-05
m4-v3,d03,37,1,True,4,2,2,3.268396128e-06,0.30134194473609566,4.1708e-11,3.583e-11,3.268473663e-06,8.509181111310868e-12,3.268482172181111e-06,1.0846224509181112e-05
m4-v3,d03,41,1,True,4,2,2,3.332067533e-06,0.3013419447360956,4.2521e-11,3.6528e-11,3.332146579e-06,5.791164909750635e-13,3.3321471581164908e-06,1.1057511579116491e-05
m4-v3,d03,43,1,True,4,2,2,3.169001586e-06,0.30134194473609566,4.044e-11,3.4741e-11,3.169076764e-06,7.460809274284659e-12,3.169084224809274e-06,1.0516381460809274e-05
m4-v3,d03,47,1,True,4,2,2,3.286793113e-06,0.30134194473609566,4.1943e-11,3.6032e-11,3.286871084e-06,4.980116556531735e-13,3.2868715820116555e-06,1.0907267498011655e-05
m4-v3,d03,7,2,False,4,2,2,5.520180485e-06,0.30134194473609566,7.0442e-11,6.0515e-11,5.520311439e-06,6.174540037808359e-12,5.5203176135400374e-06,1.831879817454004e-05
m4-v3,d03,53,1,False,4,2,2,3.628080435e-06,0.30134194473609566,4.6298e-11,3.9773e-11,3.628166503e-06,3.7750866972821724e-12,3.6281702780866974e-06,1.2039836775086697e-05
m4-v3,d03,59,1,False,4,2,2,3.472893038e-06,0.30134194473609566,4.4318e-11,3.8072e-11,3.472975425e-06,3.1123569306879226e-12,3.472978537356931e-06,1.1524845112356932e-05
m4-v3,d03,61,1,False,4,2,2,3.197548652e-06,0.30134194473609566,4.0804e-11,3.5054e-11,3.197624507e-06,8.900320384354563e-12,3.1976334073203845e-06,1.0611116900320384e-05
m4-v3,d03,2,6,False,4,2,2,1.7806886989e-05,0.30134194473609566,2.27228e-10,1.95204e-10,1.7807309418e-05,3.3163617372556457e-12,1.780731273436174e-05,5.909239031636174e-05
m4-v3,d03,67,1,False,4,2,2,3.839028067e-06,0.30134194473609566,4.899e-11,4.2086e-11,3.83911914e-06,4.028515086449567e-12,3.839123168515086e-06,1.2739870028515086e-05
m4-v3,d03,71,1,False,4,2,2,3.849669648e-06,0.3013419447360956,4.9126e-11,4.2202e-11,3.849760973e-06,3.301647899871407e-12,3.8497642746478995e-06,1.27751833016479e-05
m4-v3,d03,73,1,False,4,2,2,3.144738937e-06,0.30134194473609566,4.013e-11,3.4475e-11,3.144813539e-06,5.7004073235373165e-12,3.1448192394073237e-06,1.0435863700407322e-05
m4-v3,d03,79,1,False,4,2,2,3.587407453e-06,0.3013419447360956,4.5779e-11,3.9327e-11,3.587492556e-06,4.67986448697603e-12,3.587497235864487e-06,1.1904864679864488e-05
m4-v3,d03,3,4,False,4,2,2,1.3223651562e-05,0.30134194473609566,1.68743e-10,1.44961e-10,1.3223965263e-05,2.1188634395216234e-11,1.3223986451634396e-05,4.38828821886344e-05
m4-v3,d03,83,1,False,4,2,2,3.514998214e-06,0.30134194473609566,4.4855e-11,3.8534e-11,3.5150816e-06,3.3106597196871698e-12,3.5150849106597198e-06,1.166457231065972e-05
m4-v3,d03,89,1,False,4,2,2,3.99376073e-06,0.3013419447360956,5.0964e-11,4.3782e-11,3.993855473e-06,7.698882644078637e-12,3.993863171882643e-06,1.3253355698882644e-05
m4-v3,d03,97,1,False,4,2,2,3.157757953e-06,0.30134194473609566,4.0296e-11,3.4617e-11,3.157832863e-06,4.845265165929749e-12,3.157837708265166e-06,1.0479066845265167e-05
m4-v3,d03,101,1,False,4,2,2,4.222908257e-06,0.30134194473609566,5.3888e-11,4.6294e-11,4.223008436e-06,1.5594886567099264e-11,4.223024030886567e-06,1.4013792594886568e-05
m4-v3,d03,103,1,False,4,2,2,4.26148379e-06,0.3013419447360956,5.4381e-11,4.6717e-11,4.261584884e-06,3.6863480467223485e-12,4.2615885703480465e-06,1.4141794686348047e-05
m4-v3,d03,107,1,False,4,2,2,3.335766018e-06,0.30134194473609566,4.2568e-11,3.6569e-11,3.335845152e-06,5.417834683014131e-13,3.3358456937834686e-06,1.1069784541783467e-05
m4-v3,d03,109,1,False,4,2,2,4.391267949e-06,0.3013419447360956,5.6037e-11,4.8139e-11,4.391372123e-06,1.2329280774011881e-11,4.3913844522807736e-06,1.4572493329280774e-05
m4-v3,d03,113,1,False,4,2,2,3.676650985e-06,0.3013419447360956,4.6918e-11,4.0306e-11,3.676738205e-06,1.0312845829051067e-11,3.676748517845829e-06,1.220102531284583e-05
m4-v3,d03,11,2,False,4,2,2,8.119575145e-06,0.30134194473609566,1.03612e-10,8.901e-11,8.119767763e-06,2.9385741222614154e-11,8.119797148741223e-06,2.6944946385741223e-05
m4-v3,d03,5,3,False,4,2,2,1.381359447e-05,0.30134194473609566,1.76271e-10,1.51428e-10,1.3813922167e-05,1.7873880786091656e-11,1.3813940040880786e-05,4.584061187388079e-05
m4-v3,d03,127,1,False,4,2,2,4.751026599e-06,0.3013419447360957,6.0627e-11,5.2083e-11,4.751139307e-06,1.7180465085798546e-11,4.751156487465085e-06,1.5766362180465087e-05
m4-v3,d03,2,7,False,4,2,2,3.3320013433e-05,0.30134194473609566,4.25185e-10,3.65261e-10,3.3320803876e-05,9.694390856872083e-11,3.332090081990857e-05,0.00011057299494390856
m4-v3,d03,131,1,False,4,2,2,4.136948571e-06,0.3013419447360956,5.2791e-11,4.5351e-11,4.137046711e-06,1.77850470714422e-11,4.137064496047072e-06,1.372853678504707e-05
m4-v3,d03,137,1,False,4,2,2,4.555949603e-06,0.30134194473609566,5.8138e-11,4.9945e-11,4.556057683e-06,1.0509522679222637e-11,4.55606819252268e-06,1.5118989509522678e-05
m4-v3,d03,139,1,False,4,2,2,3.468892741e-06,0.30134194473609566,4.4267e-11,3.8028e-11,3.468975033e-06,5.600161945943945e-13,3.468975593016195e-06,1.1511567560016194e-05
m4-v3,d03,2,1,True,8,0.5,2,8.88398938e-07,0.31862824986006244,1.0124e-11,1.457e-12,8.88410516e-07,2.669477326792023e-13,8.884107829477326e-07,2.788212266947733e-06
m4-v3,d03,3,1,True,8,0.5,2,5.20413922e-07,0.3186282498600625,5.931e-12,8.54e-13,5.20420705e-07,7.890026067246453e-13,5.204214940026067e-07,1.6333037890026067e-06
m4-v3,d03,2,2,False,8,0.5,2,1.23797687e-06,0.31862824986006244,1.4107e-11,2.03e-12,1.237993003e-06,9.537620499552434e-15,1.2379930125376204e-06,3.885351009537621e-06
m4-v3,d03,5,1,True,8,0.5,2,6.23438798e-07,0.31862824986006244,7.105e-12,1.023e-12,6.23446922e-07,2.337421029420195e-13,6.234471557421029e-07,1.956643233742103e-06
m4-v3,d03,7,1,True,8,0.5,2,6.09357125e-07,0.3186282498600624,6.944e-12,1e-12,6.09365067e-07,5.177071992851243e-13,6.093655847071993e-07,1.9124495177071993e-06
m4-v3,d03,2,3,False,8,0.5,2,1.361771308e-06,0.31862824986006244,1.5517e-11,2.233e-12,1.361789055e-06,7.563138428313126e-13,1.3617898113138429e-06,4.273875756313842e-06
m4-v3,d03,3,2,False,8,0.5,2,9.34788794e-07,0.3186282498600624,1.0652e-11,1.533e-12,9.34800977e-07,5.282954895492312e-13,9.348015052954895e-07,2.9338055282954895e-06
m4-v3,d03,11,1,True,8,0.5,2,6.12850504e-07,0.31862824986006244,6.984e-12,1.006e-12,6.12858491e-07,3.302196044063071e-13,6.128588212196044e-07,1.9234123302196044e-06
m4-v3,d03,13,1,True,8,0.5,2,6.30760441e-07,0.31862824986006244,7.188e-12,1.035e-12,6.30768661e-07,2.0156864815246554e-14,6.307686811568648e-07,1.9796220201568645e-06
m4-v3,d03,2,4,False,8,0.5,2,2.542575865e-06,0.31862824986006244,2.8971e-11,4.167e-12,2.542609e-06,2.04627386069744e-12,2.5426110462738606e-06,7.97979304627386e-06
m4-v3,d03,17,1,True,8,0.5,2,4.70943188e-07,0.31862824986006244,5.367e-12,7.73e-13,4.70949326e-07,4.2548066602573084e-13,4.70949751480666e-07,1.4780414254806659e-06
m4-v3,d03,19,1,True,8,0.5,2,5.01681659e-07,0.3186282498600624,5.718e-12,8.23e-13,5.01688197e-07,1.8057646204021504e-13,5.01688377576462e-07,1.5745131805764621e-06
m4-v3,d03,23,1,True,8,0.5,2,5.08546198e-07,0.3186282498600624,5.796e-12,8.35e-13,5.08552826e-07,1.0676288827545914e-12,5.085538936288827e-07,1.5960580676288827e-06
m4-v3,d03,5,2,False,8,0.5,2,9.91572135e-07,0.31862824986006244,1.1299e-11,1.626e-12,9.91585057e-07,4.607525551333364e-13,9.915855177525551e-07,3.1120184607525554e-06
m4-v3,d03,3,3,False,8,0.5,2,1.674273533e-06,0.31862824986006244,1.9078e-11,2.745e-12,1.674295353e-06,3.286484815162011e-12,1.6742986394848152e-06,5.2546562864848144e-06
m4-v3,d03,29,1,True,8,0.5,2,5.89316435e-07,0.3186282498600624,6.716e-12,9.67e-13,5.89324116e-07,7.362681999032797e-13,5.893248522681999e-07,1.8495527362682e-06
m4-v3,d03,31,1,True,8,0.5,2,5.20009953e-07,0.3186282498600624,5.926e-12,8.53e-13,5.20016729e-07,3.761113511668198e-13,5.200171051113512e-07,1.6320353761113512e-06
m4-v3,d03,2,5,False,8,0.5,2,3.440493358e-06,0.31862824986006244,3.9202e-11,5.638e-12,3.440538195e-06,3.4965197483916442e-12,3.4405416915197484e-06,1.0797878496519748e-05
m4-v3,d03,37,1,True,8,0.5,2,7.3986225e-07,0.3186282498600624,8.431e-12,1.214e-12,7.39871892e-07,1.2106611354732517e-12,7.398731026611355e-07,2.3220362106611353e-06
m4-v3,d03,41,1,True,8,0.5,2,7.54275457e-07,0.3186282498600624,8.596e-12,1.237e-12,7.54285287e-07,1.443484344687305e-14,7.542853014348435e-07,2.3672700144348435e-06
m4-v3,d03,43,1,True,8,0.5,2,7.17362447e-07,0.31862824986006244,8.175e-12,1.177e-12,7.17371796e-07,1.1974610096164363e-12,7.173729934610096e-07,2.2514211974610094e-06
m4-v3,d03,47,1,True,8,0.5,2,7.4402675e-07,0.3186282498600624,8.479e-12,1.22e-12,7.44036446e-07,8.279753276043728e-14,7.440365287975327e-07,2.3351050827975327e-06
m4-v3,d03,7,2,False,8,0.5,2,1.249595518e-06,0.31862824986006244,1.4239e-11,2.049e-12,1.249611803e-06,3.826227994247651e-12,1.2496156292279943e-06,3.921818826227994e-06
m4-v3,d03,53,1,False,8,0.5,2,8.21283483e-07,0.3186282498600624,9.359e-12,1.347e-12,8.21294186e-07,3.4615765918212775e-13,8.212945321576591e-07,2.5775723461576595e-06
m4-v3,d03,59,1,False,8,0.5,2,7.86153929e-07,0.31862824986006244,8.959e-12,1.289e-12,7.86164175e-07,1.350246636651176e-12,7.861655252466367e-07,2.4673203502466365e-06
m4-v3,d03,61,1,False,8,0.5,2,7.23824607e-07,0.3186282498600624,8.249e-12,1.187e-12,7.2383404e-07,4.3672388697812573e-13,7.238344767238869e-07,2.271701436723887e-06
m4-v3,d03,2,6,False,8,0.5,2,4.030920043e-06,0.31862824986006244,4.5929e-11,6.606e-12,4.030972575e-06,3.786664628115459e-12,4.030976361664628e-06,1.2650913786664628e-05
m4-v3,d03,67,1,False,8,0.5,2,8.69035402e-07,0.31862824986006244,9.903e-12,1.425e-12,8.69046728e-07,1.1937925533199344e-12,8.690479217925533e-07,2.7274411937925537e-06
m4-v3,d03,71,1,False,8,0.5,2,8.71444322e-07,0.31862824986006244,9.931e-12,1.429e-12,8.71455679e-07,4.6667080181415415e-14,8.714557256670802e-07,2.7350000466670804e-06
m4-v3,d03,73,1,False,8,0.5,2,7.11870145e-07,0.31862824986006244,8.112e-12,1.168e-12,7.11879423e-07,2.6563470150677596e-13,7.118796886347015e-07,2.2341822656347018e-06
m4-v3,d03,79,1,False,8,0.5,2,8.12076397e-07,0.3186282498600624,9.254e-12,1.332e-12,8.1208698e-07,1.2699220882726454e-12,8.120882499220883e-07,2.5486772699220884e-06
m4-v3,d03,3,4,False,8,0.5,2,2.993419465e-06,0.3186282498600624,3.4108e-11,4.906e-12,2.993458476e-06,2.3053697100939018e-12,2.99346078136971e-06,9.39475130536971e-06
m4-v3,d03,83,1,False,8,0.5,2,7.95685219e-07,0.31862824986006244,9.067e-12,1.305e-12,7.95695588e-07,1.9375359660319028e-13,7.956957817535966e-07,2.4972331937535963e-06
m4-v3,d03,89,1,False,8,0.5,2,9.04062018e-07,0.3186282498600624,1.0302e-11,1.483e-12,9.040738e-07,1.555345610525811e-12,9.040753553456105e-07,2.8373715553456106e-06
m4-v3,d03,97,1,False,8,0.5,2,7.14817242e-07,0.31862824986006244,8.146e-12,1.173e-12,7.14826557e-07,3.381071556058424e-13,7.148268951071557e-07,2.2434323381071558e-06
m4-v3,d03,101,1,False,8,0.5,2,9.55933823e-07,0.31862824986006244,1.0893e-11,1.568e-12,9.55946281e-07,1.3016846841660476e-12,9.559475826846843e-07,3.0001693016846843e-06
m4-v3,d03,103,1,False,8,0.5,2,9.64666112e-07,0.31862824986006244,1.0993e-11,1.582e-12,9.64678684e-07,1.4742896689159987e-12,9.64680158289669e-07,3.027575474289669e-06
m4-v3,d03,107,1,False,8,0.5,2,7.55112678e-07,0.3186282498600624,8.605e-12,1.239e-12,7.55122519e-07,1.4670963875302042e-12,7.551239860963875e-07,2.3698984670963877e-06
m4-v3,d03,109,1,False,8,0.5,2,9.9404517e-07,0.31862824986006244,1.1328e-11,1.63e-12,9.94058125e-07,1.6663178055034336e-12,9.940597913178056e-07,3.119780666317805e-06
m4-v3,d03,113,1,False,8,0.5,2,8.3227833e-07,0.3186282498600624,9.484e-12,1.365e-12,8.32289176e-07,6.780645313782657e-13,8.322898540645313e-07,2.6120796780645313e-06
m4-v3,d03,11,2,False,8,0.5,2,1.838016843e-06,0.31862824986006244,2.0944e-11,3.013e-12,1.838040796e-06,6.624779457427811e-12,1.8380474207794574e-06,5.768562624779458e-06
m4-v3,d03,5,3,False,8,0.5,2,3.126964014e-06,0.31862824986006244,3.563e-11,5.125e-12,3.127004766e-06,3.6368504887013884e-13,3.127005129685049e-06,9.81387436368505e-06
m4-v3,d03,127,1,False,8,0.5,2,1.075483231e-06,0.31862824986006244,1.2255e-11,1.764e-12,1.075497247e-06,1.3482177288247993e-12,1.0754985952177288e-06,3.3753713482177287e-06
m4-v3,d03,2,7,False,8,0.5,2,7.542604727e-06,0.31862824986006244,8.5941e-11,1.2359e-11,7.542703024e-06,5.362676079344228e-12,7.542708386676079e-06,2.367222036267608e-05
m4-v3,d03,131,1,False,8,0.5,2,9.36475249e-07,0.31862824986006244,1.0672e-11,1.536e-12,9.36487453e-07,2.5907463138657494e-13,9.364877120746314e-07,2.9390982590746313e-06
m4-v3,d03,137,1,False,8,0.5,2,1.031323925e-06,0.3186282498600624,1.1752e-11,1.691e-12,1.031337366e-06,1.0933153328009541e-12,1.0313384593153328e-06,3.2367780933153327e-06
m4-v3,d03,139,1,False,8,0.5,2,7.85248388e-07,0.31862824986006244,8.949e-12,1.288e-12,7.85258621e-07,1.132966283567542e-12,7.852597539662835e-07,2.4644781329662835e-06
m4-v3,d03,2,1,True,8,1,2,6.96479512e-07,0.38261069034742035,1.0831e-11,1.457e-12,6.96491797e-07,2.3827629681246653e-13,6.964920352762968e-07,1.8203482382762969e-06
m4-v3,d03,3,1,True,8,1,2,4.07989721e-07,0.3826106903474204,6.346e-12,8.54e-13,4.07996917e-07,1.37182816413946e-13,4.079970541828164e-07,1.0663401371828163e-06
m4-v3,d03,2,2,False,8,1,2,9.70538672e-07,0.38261069034742035,1.5093e-11,2.03e-12,9.70555791e-07,6.661142872595103e-14,9.705558576114285e-07,2.5366410666114287e-06
m4-v3,d03,5,1,True,8,1,2,4.88758294e-07,0.38261069034742035,7.601e-12,1.023e-12,4.88766915e-07,1.0617377771776741e-13,4.887670211737778e-07,1.2774401061737778e-06
m4-v3,d03,7,1,True,8,1,2,4.77718663e-07,0.38261069034742035,7.43e-12,1e-12,4.7772709e-07,9.776660904872235e-14,4.77727187766609e-07,1.2485860977666091e-06
m4-v3,d03,2,3,False,8,1,2,1.067589992e-06,0.38261069034742035,1.6602e-11,2.233e-12,1.067608823e-06,4.2693728990588783e-13,1.06760924993729e-06,2.79029842693729e-06
m4-v3,d03,3,2,False,8,1,2,7.3284784e-07,0.38261069034742035,1.1397e-11,1.533e-12,7.32860767e-07,2.3876961921195415e-13,7.328610057696192e-07,1.915402238769619e-06
m4-v3,d03,11,1,True,8,1,2,4.80457372e-07,0.38261069034742035,7.472e-12,1.006e-12,4.80465847e-07,9.844282850563791e-14,4.804659454428285e-07,1.2557440984428286e-06
m4-v3,d03,13,1,True,8,1,2,4.94498254e-07,0.38261069034742035,7.691e-12,1.035e-12,4.94506977e-07,7.968175555369688e-14,4.945070566817555e-07,1.2924420796817556e-06
m4-v3,d03,2,4,False,8,1,2,1.993307195e-06,0.3826106903474204,3.0996e-11,4.167e-12,1.993342356e-06,1.3127219349937641e-12,1.993343668721935e-06,5.209791312721935e-06
m4-v3,d03,17,1,True,8,1,2,3.69206072e-07,0.38261069034742035,5.742e-12,7.73e-13,3.69212584e-07,3.117362612499088e-13,3.6921289573626124e-07,9.649733117362613e-07
m4-v3,d03,19,1,True,8,1,2,3.93304159e-07,0.38261069034742035,6.117e-12,8.23e-13,3.93311096e-07,1.419163211164296e-13,3.9331123791632115e-07,1.027957141916321e-06
m4-v3,d03,23,1,True,8,1,2,3.98685762e-07,0.38261069034742035,6.201e-12,8.35e-13,3.98692795e-07,2.795835635278572e-13,3.986930745835635e-07,1.0420232795835636e-06
m4-v3,d03,5,2,False,8,1,2,7.77364364e-07,0.38261069034742035,1.2089e-11,1.626e-12,7.77378077e-07,3.461168793287627e-13,7.773784231168793e-07,2.0317523461168794e-06
m4-v3,d03,3,3,False,8,1,2,1.312582853e-06,0.38261069034742035,2.0412e-11,2.745e-12,1.312606006e-06,1.6186663613177953e-14,1.3126060221866636e-06,3.430621016186664e-06
m4-v3,d03,29,1,True,8,1,2,4.62007332e-07,0.38261069034742035,7.185e-12,9.67e-13,4.62015482e-07,3.886996305248493e-13,4.6201587069963053e-07,1.2075233886996306e-06
m4-v3,d03,31,1,True,8,1,2,4.0767302e-07,0.3826106903474204,6.341e-12,8.53e-13,4.07680211e-07,2.1894547841930553e-13,4.076804299454784e-07,1.0655122189454784e-06
m4-v3,d03,2,5,False,8,1,2,2.697248983e-06,0.38261069034742035,4.1942e-11,5.638e-12,2.697296561e-06,2.4350399123727063e-12,2.6972989960399124e-06,7.049642435039912e-06
m4-v3,d03,37,1,True,8,1,2,5.80030971e-07,0.38261069034742035,9.021e-12,1.214e-12,5.80041202e-07,2.2252598569581338e-13,5.800414245259857e-07,1.5159942225259856e-06
m4-v3,d03,41,1,True,8,1,2,5.91330515e-07,0.38261069034742035,9.196e-12,1.237e-12,5.91340946e-07,3.8843598361425194e-13,5.913413344359837e-07,1.5455273884359836e-06
m4-v3,d03,43,1,True,8,1,2,5.62391765e-07,0.3826106903474204,8.746e-12,1.177e-12,5.62401685e-07,5.104575397359675e-13,5.624021954575397e-07,1.46989151045754e-06
m4-v3,d03,47,1,True,8,1,2,5.8329582e-07,0.3826106903474203,9.071e-12,1.22e-12,5.83306109e-07,3.0401206105743545e-13,5.833064130120611e-07,1.5245273040120612e-06
m4-v3,d03,7,2,False,8,1,2,9.79647362e-07,0.38261069034742035,1.5235e-11,2.049e-12,9.79664642e-07,2.538091989734198e-13,9.796648958091989e-07,2.560447253809199e-06
m4-v3,d03,53,1,False,8,1,2,6.43862902e-07,0.38261069034742035,1.0013e-11,1.347e-12,6.4387426e-07,3.6423446119863447e-13,6.438746242344612e-07,1.682828364234461e-06
m4-v3,d03,59,1,False,8,1,2,6.16322331e-07,0.38261069034742035,9.585e-12,1.289e-12,6.16333203e-07,4.543837327505148e-14,6.163332484383733e-07,1.6108460454383734e-06
m4-v3,d03,61,1,False,8,1,2,5.67457914e-07,0.3826106903474204,8.825e-12,1.187e-12,5.67467924e-07,2.001767864425135e-13,5.674681241767864e-07,1.4831322001767865e-06
m4-v3,d03,2,6,False,8,1,2,3.160126719e-06,0.38261069034742035,4.914e-11,6.606e-12,3.160182462e-06,3.146726721222936e-12,3.1601856087267214e-06,8.25943914672672e-06
m4-v3,d03,67,1,False,8,1,2,6.8129905e-07,0.38261069034742035,1.0595e-11,1.425e-12,6.81311068e-07,7.497279464211991e-13,6.813118177279464e-07,1.7806727497279464e-06
m4-v3,d03,71,1,False,8,1,2,6.83187575e-07,0.3826106903474204,1.0625e-11,1.429e-12,6.83199626e-07,2.3685832165604534e-13,6.831998628583217e-07,1.7856082368583215e-06
m4-v3,d03,73,1,False,8,1,2,5.58085957e-07,0.38261069034742035,8.679e-12,1.168e-12,5.58095801e-07,3.668937021541601e-13,5.580961678937022e-07,1.4586373668937023e-06
m4-v3,d03,79,1,False,8,1,2,6.36644809e-07,0.38261069034742035,9.901e-12,1.332e-12,6.36656039e-07,7.914639879380159e-13,6.366568304639879e-07,1.663962791463988e-06
m4-v3,d03,3,4,False,8,1,2,2.346755761e-06,0.3826106903474204,3.6492e-11,4.906e-12,2.346797156e-06,2.3334615729925103e-12,2.346799489461573e-06,6.133579333461572e-06
m4-v3,d03,83,1,False,8,1,2,6.23794591e-07,0.38261069034742035,9.701e-12,1.305e-12,6.23805595e-07,5.709212484314387e-13,6.238061659212485e-07,1.6303765709212485e-06
m4-v3,d03,89,1,False,8,1,2,7.08758921e-07,0.38261069034742035,1.1022e-11,1.483e-12,7.08771423e-07,8.250702573767115e-13,7.087722480702574e-07,1.8524428250702572e-06
m4-v3,d03,97,1,False,8,1,2,5.60396396e-07,0.38261069034742035,8.715e-12,1.173e-12,5.60406281e-07,4.3577512327117455e-13,5.604067167751232e-07,1.4646764357751231e-06
m4-v3,d03,101,1,False,8,1,2,7.49424941e-07,0.38261069034742035,1.1655e-11,1.568e-12,7.4943816e-07,9.367165667601632e-14,7.494382536716567e-07,1.958729093671657e-06
m4-v3,d03,103,1,False,8,1,2,7.56270808e-07,0.3826106903474204,1.1761e-11,1.582e-12,7.56284148e-07,5.562988825024031e-14,7.562842036298882e-07,1.976621055629888e-06
m4-v3,d03,107,1,False,8,1,2,5.91986873e-07,0.38261069034742035,9.207e-12,1.239e-12,5.91997315e-07,3.262639310499735e-13,5.91997641263931e-07,1.5472423262639312e-06
m4-v3,d03,109,1,False,8,1,2,7.79303154e-07,0.3826106903474204,1.2119e-11,1.63e-12,7.793169e-07,2.0501085462676444e-13,7.793171050108546e-07,2.0368202050108544e-06
m4-v3,d03,113,1,False,8,1,2,6.5248255e-07,0.38261069034742035,1.0147e-11,1.365e-12,6.52494059e-07,4.718623428424989e-13,6.524945308623429e-07,1.7053564718623428e-06
m4-v3,d03,11,2,False,8,1,2,1.440952952e-06,0.3826106903474204,2.2408e-11,3.013e-12,1.44097837e-06,6.633889830497694e-13,1.440979033388983e-06,3.766134663388983e-06
m4-v3,d03,5,3,False,8,1,2,2.451450891e-06,0.3826106903474204,3.812e-11,5.125e-12,2.451494133e-06,2.1902191552517183e-12,2.451496323219155e-06,6.407215190219155e-06
m4-v3,d03,127,1,False,8,1,2,8.43148279e-07,0.38261069034742035,1.3112e-11,1.764e-12,8.43163151e-07,8.326064865602396e-14,8.431632342606486e-07,2.2036880832606484e-06
m4-v3,d03,2,7,False,8,1,2,5.913187677e-06,0.38261069034742035,9.1949e-11,1.2359e-11,5.913291982e-06,1.5831911035301262e-12,5.913293565191103e-06,1.5454949583191106e-05
m4-v3,d03,131,1,False,8,1,2,7.34169973e-07,0.38261069034742035,1.1417e-11,1.536e-12,7.34182923e-07,3.498298826523022e-13,7.341832728298826e-07,1.9188583498298826e-06
m4-v3,d03,137,1,False,8,1,2,8.08528638e-07,0.38261069034742035,1.2574e-11,1.691e-12,8.085429e-07,1.929820720600056e-13,8.085430929820721e-07,2.1132051929820717e-06
m4-v3,d03,139,1,False,8,1,2,6.15612412e-07,0.38261069034742035,9.574e-12,1.288e-12,6.15623271e-07,8.889882700441446e-13,6.1562415998827e-07,1.60899188898827e-06
m4-v3,d03,2,1,True,8,2,2,6.00519798e-07,0.44935546238929575,1.2724e-11,1.457e-12,6.00533977e-07,7.757874487748048e-13,6.005347527874488e-07,1.3364187757874489e-06
m4-v3,d03,3,1,True,8,2,2,3.5177762e-07,0.44935546238929575,7.454e-12,8.54e-13,3.51785925e-07,3.8513357155508127e-13,3.5178631013357155e-07,7.828593851335715e-07
m4-v3,d03,2,2,False,8,2,2,8.36819573e-07,0.4493554623892957,1.7731e-11,2.03e-12,8.3683933e-07,2.0946530337040905e-13,8.368395394653034e-07,1.8622882094653034e-06
m4-v3,d03,5,1,True,8,2,2,4.21418042e-07,0.4493554623892957,8.93e-12,1.023e-12,4.21427992e-07,3.1820297369192145e-13,4.214283102029737e-07,9.378393182029736e-07
m4-v3,d03,7,1,True,8,2,2,4.11899432e-07,0.4493554623892957,8.728e-12,1e-12,4.11909157e-07,2.41926578330183e-13,4.119093989265783e-07,9.166562419265784e-07
m4-v3,d03,2,3,False,8,2,2,9.20499334e-07,0.4493554623892957,1.9503e-11,2.233e-12,9.20521067e-07,1.3977620589621545e-12,9.20522464762059e-07,2.048512397762059e-06
