versao,bloco,p,r,eligible,d1,Delta,L2_sobre_L0,zeros_rel_sup,orcamento_rel,P0_rel,fr_P0,P1a_rel,fr_P1a,P1b_rel,fr_P1b,P2_rel,fr_P2,P3_rel,fr_P3,fr_proximos,fr_distantes,fr_L0,fr_L2
m4-v2,c10,83,1,False,4,2,8.00322876,1.2969858e-05,1.2969953709991073e-05,4.44658e-07,0.03428393433547689,7.835599e-06,0.6041388248836823,4.689568e-06,0.3615741567086473,2e-12,1.5420360967519707e-07,3.8e-11,2.9298685838287444e-06,0.6384227592191591,0.36157724078084086,0.03428393433547689,0.9657160656645231
m4-v2,c10,89,1,False,4,2,8.00322876,1.2863823e-05,1.2863917676893861e-05,4.41022e-07,0.034283879684355284,7.771539e-06,0.6041388140235062,4.651229e-06,0.3615741967983097,2e-12,1.554746914410405e-07,3.8e-11,2.9540191373797696e-06,0.6384226937078615,0.36157730629213847,0.034283879684355284,0.9657161203156447
m4-v2,c10,97,1,False,4,2,8.00322876,1.3188858e-05,1.318895839902511e-05,4.52166e-07,0.034283923164269495,7.967905e-06,0.6041388401609116,4.768753e-06,0.3615742038131563,2e-12,1.516430831343776e-07,3.8e-11,2.8812185795531746e-06,0.6384227633251811,0.3615772366748189,0.034283923164269495,0.9657160768357305
m4-v2,c10,101,1,False,4,2,8.00322876,1.1019277e-05,1.1019362305768878e-05,3.77784e-07,0.03428390032273425,6.657177e-06,0.6041388536804073,3.984288e-06,0.36157416049664937,2e-12,1.8150001229662582e-07,3.2e-11,2.904000196746013e-06,0.6384227540031415,0.3615772459968585,0.03428390032273425,0.9657160996772658
m4-v2,c10,103,1,False,4,2,8.00322876,1.3556775e-05,1.3556882390131193e-05,4.64779e-07,0.03428387862014431,8.190178e-06,0.6041388884381099,4.901782e-06,0.3615742086247619,2e-12,1.4752765774763622e-07,3.9e-11,2.8767893260789064e-06,0.6384227670582542,0.3615772329417458,0.03428387862014431,0.9657161213798557
m4-v2,c10,107,1,False,4,2,8.00322876,1.3337215e-05,1.3337312183957282e-05,4.57252e-07,0.03428390110024411,8.057534e-06,0.6041388529035506,4.822395e-06,0.36157417189276747,2e-12,1.499562652552383e-07,3.9e-11,2.924147172477147e-06,0.6384227540037948,0.3615772459962052,0.03428390110024411,0.9657160988997558
m4-v2,c10,109,1,False,4,2,8.00322876,1.3293755e-05,1.3293852236339465e-05,4.55762e-07,0.03428389947104514,8.031278e-06,0.6041388434665823,4.806681e-06,0.3615741729090681,2e-12,1.5044650265289839e-07,3.9e-11,2.933706801731519e-06,0.6384227429376274,0.36157725706237265,0.03428389947104514,0.9657161005289548
m4-v2,c10,113,1,False,4,2,8.00322876,1.4140479e-05,1.4140583417521903e-05,4.84791e-07,0.03428389943598826,8.542817e-06,0.6041388535019234,5.112835e-06,0.36157420614821867,2e-12,1.4143785439906377e-07,4.1e-11,2.8994760151808075e-06,0.6384227529379117,0.36157724706208827,0.03428389943598826,0.9657161005640117
m4-v2,c10,11,2,False,4,2,8.00322876,2.1627752e-05,2.162792662157612e-05,7.41483e-07,0.03428385873376241,1.3066171e-05,0.6041389495850655,7.82004e-06,0.3615742325210038,2e-12,9.247375525470554e-08,6.2e-11,2.8666864128958723e-06,0.6384228083188279,0.3615771916811721,0.03428385873376241,0.9657161412662376
m4-v2,c10,5,3,False,4,2,8.00322876,3.3701005e-05,3.370127596762044e-05,1.1554e-06,0.03428383795370412,2.0360095e-05,0.6041389974917963,1.2185418e-05,0.36157425662986786,2e-12,5.934540064688267e-08,9.6e-11,2.8485792310503687e-06,0.6384228354455005,0.3615771645544995,0.03428383795370412,0.9657161620462958
m4-v2,c10,127,1,False,4,2,8.00322876,1.4940135e-05,1.4940257923410705e-05,5.12206e-07,0.034283879917866904,9.02592e-06,0.6041388766009639,5.40197e-06,0.3615742314614032,2e-12,1.33867545159045e-07,4.3e-11,2.878152220919468e-06,0.6384227565188307,0.36157724348116926,0.034283879917866904,0.9657161200821331
m4-v2,c10,2,7,False,4,2,8.00322876,0.000104191655,0.0001041924596442148,3.572089e-06,0.034283828146285146,6.2946252e-05,0.604139058691079,3.7673025e-05,0.36157428184199886,2e-12,1.919539414963353e-08,2.93e-10,2.8121252429213127e-06,0.638422886837364,0.36157711316263597,0.034283828146285146,0.9657161718537148
m4-v2,c10,131,1,False,4,2,8.00322876,1.0644949e-05,1.0645026122231737e-05,3.64951e-07,0.034283940138779355,6.43103e-06,0.6041387680830966,3.848941e-06,0.3615741917180486,2e-12,1.8788242881252197e-07,3.1e-11,2.912177646594091e-06,0.638422708221876,0.36157729177812403,0.034283940138779355,0.9657160598612207
m4-v2,c10,137,1,False,4,2,8.00322876,1.4919587e-05,1.491970196409097e-05,5.11502e-07,0.03428391109596622,9.013506e-06,0.6041388662545956,5.39454e-06,0.3615742064813698,2e-12,1.3405191415074123e-07,4.3e-11,2.8821161542409367e-06,0.6384227773505619,0.36157722264943815,0.03428391109596622,0.9657160889040338
m4-v2,c10,139,1,False,4,2,8.00322876,1.3638179e-05,1.3638281495219723e-05,4.6757e-07,0.03428388748209531,8.239357e-06,0.6041388205248719,4.931216e-06,0.36157421240436316,2e-12,1.4664707950508077e-07,4e-11,2.9329415901016154e-06,0.6384227080069672,0.3615772919930328,0.03428388748209531,0.9657161125179047
m4-v2,c10,2,1,True,8,0.5,6.81269342,2.194579e-06,2.194589242317946e-06,8.7862e-08,0.040035778941550276,1.317936e-06,0.6005394181228633,7.88779e-07,0.3594202462695715,2e-12,9.113332030126853e-07,8e-12,3.645332812050741e-06,0.6405751970644136,0.35942480293558643,0.040035778941550276,0.9599642210584497
m4-v2,c10,3,1,True,8,0.5,6.81269342,1.611275e-06,1.6112820277560591e-06,6.4509e-08,0.04003584725445158,9.67637e-07,0.6005389500651965,5.79127e-07,0.3594202376866605,2e-12,1.2412484228387227e-06,6e-12,3.7237452685161682e-06,0.6405747973196482,0.35942520268035183,0.04003584725445158,0.9599641527455485
m4-v2,c10,2,2,False,8,0.5,6.81269342,3.399558e-06,3.3995732741014257e-06,1.36103e-07,0.04003542807254107,2.041575e-06,0.6005402457491608,1.221873e-06,0.3594205021585121,2e-12,5.883107363179514e-07,1.1e-11,3.235709049748733e-06,0.6405756738217019,0.3594243261782981,0.04003542807254107,0.959964571927459
m4-v2,c10,5,1,True,8,0.5,6.81269342,1.791013e-06,1.7910211394996376e-06,7.1705e-08,0.0400358454958627,1.075578e-06,0.6005393574611115,6.43729e-07,0.3594203303145694,2e-12,1.1166821141025784e-06,6e-12,3.3500463423077354e-06,0.6405752029569742,0.35942479704302577,0.0400358454958627,0.9599641545041373
m4-v2,c10,7,1,True,8,0.5,6.81269342,1.730698e-06,1.7307063535405873e-06,6.929e-08,0.04003573112444415,1.039356e-06,0.6005394336639888,6.2205e-07,0.35942021281513187,2e-12,1.1555991088019671e-06,6e-12,3.466797326405902e-06,0.6405751647884329,0.3594248352115671,0.04003573112444415,0.9599642688755559
m4-v2,c10,2,3,False,8,0.5,6.81269342,5.131953e-06,5.131976294999893e-06,2.0546e-07,0.04003539389149446,3.081949e-06,0.6005404563832252,1.844532e-06,0.3594206422927385,2e-12,3.8971472687135656e-07,1.6e-11,3.1177178149708525e-06,0.6405758502747197,0.35942414972528025,0.04003539389149446,0.9599646061085055
m4-v2,c10,3,2,False,8,0.5,6.81269342,2.965746e-06,2.9657592953132225e-06,1.18735e-07,0.04003537719944216,1.781053e-06,0.6005400991047127,1.065952e-06,0.359420477504525,2e-12,6.743652200183967e-07,1e-11,3.3718261000919834e-06,0.6405754763041549,0.3594245236958451,0.04003537719944216,0.9599646228005578
m4-v2,c10,11,1,True,8,0.5,6.81269342,1.356769e-06,1.3567753663008639e-06,5.432e-08,0.04003611505223784,8.14796e-07,0.600538777616038,4.87652e-07,0.35941994803854727,2e-12,1.4740837648099352e-06,5e-12,3.685209412024838e-06,0.6405748926682758,0.35942510733172417,0.04003611505223784,0.9599638849477622
m4-v2,c10,13,1,True,8,0.5,6.81269342,1.887749e-06,1.887758268821264e-06,7.5578e-08,0.040035873261230134,1.133672e-06,0.6005391583768461,6.78498e-07,0.3594202007991495,2e-12,1.0594583942742632e-06,7e-12,3.708104379959921e-06,0.6405750316380763,0.3594249683619237,0.040035873261230134,0.9599641267387699
m4-v2,c10,2,4,False,8,0.5,6.81269342,7.574011e-06,7.574048183403186e-06,3.03228e-07,0.040035289063215844,4.548506e-06,0.6005406905555281,2.722259e-06,0.3594207196233228,2e-12,2.6406063465917297e-07,2.3e-11,3.0366972985804893e-06,0.6405759796187439,0.3594240203812561,0.040035289063215844,0.9599647109367841
m4-v2,c10,17,1,True,8,0.5,6.81269342,1.882298e-06,1.8823063860590842e-06,7.5359e-08,0.04003550967325151,1.130398e-06,0.6005395515283397,6.76538e-07,0.35942015742409306,2e-12,1.0625276257182688e-06,7e-12,3.7188466900139405e-06,0.6405750612015914,0.35942493879840864,0.04003550967325151,0.9599644903267485
m4-v2,c10,19,1,True,8,0.5,6.81269342,1.990884e-06,1.990893623936721e-06,7.9707e-08,0.04003586335759384,1.195608e-06,0.6005394572276721,7.15566e-07,0.35942015882344075,2e-12,1.0045758429647042e-06,7e-12,3.516015450376465e-06,0.6405753205852659,0.3594246794147341,0.04003586335759384,0.9599641366424062
m4-v2,c10,23,1,True,8,0.5,6.81269342,1.54604e-06,1.546047026251057e-06,6.1897e-08,0.040035678110483135,9.28461e-07,0.6005390525249572,5.5568e-07,0.35942009487427934,2e-12,1.293622570091705e-06,6e-12,3.880867710275115e-06,0.6405747306354403,0.35942526936455965,0.040035678110483135,0.9599643218895169
m4-v2,c10,5,2,False,8,0.5,6.81269342,4.098788e-06,4.098808457519713e-06,1.64097e-07,0.04003543481326458,2.461491e-06,0.600540305270282,1.473191e-06,0.35942060030340633,2e-12,4.879484062873128e-07,1.3e-11,3.1716646408675334e-06,0.6405757400835466,0.35942425991645344,0.04003543481326458,0.9599645651867355
m4-v2,c10,3,3,False,8,0.5,6.81269342,5.409881e-06,5.409906955151393e-06,2.16587e-07,0.040035394448092086,3.248857e-06,0.6005405287503178,1.944425e-06,0.3594205647140939,2e-12,3.6969342064013153e-07,1.7e-11,3.142394075441118e-06,0.64057592319841,0.35942407680159005,0.040035394448092086,0.9599646055519079
m4-v2,c10,29,1,True,8,0.5,6.81269342,2.109742e-06,2.1097515012722815e-06,8.4465e-08,0.040035606165099415,1.266987e-06,0.6005397803622898,7.58286e-07,0.35942034755826174,2e-12,9.479809664381558e-07,7e-12,3.3179333825335454e-06,0.6405753865273893,0.3594246134726107,0.040035606165099415,0.9599643938349006
m4-v2,c10,31,1,True,8,0.5,6.81269342,1.913611e-06,1.9136202718312054e-06,7.6613e-08,0.04003568110249799,1.149203e-06,0.6005393971001528,6.87793e-07,0.35942021866433116,2e-12,1.045140670708574e-06,7e-12,3.6579923474800096e-06,0.6405750782026507,0.3594249217973493,0.04003568110249799,0.959964318897502
m4-v2,c10,2,5,False,8,0.5,6.81269342,1.0950624e-05,1.0950673681540639e-05,4.38411e-07,0.04003523084973193,6.576301e-06,0.6005408821227637,3.935884e-06,0.3594207821833082,2e-12,1.8263789389286278e-07,3.2e-11,2.9222063022858045e-06,0.6405761129724956,0.3594238870275044,0.04003523084973193,0.9599647691502681
m4-v2,c10,37,1,True,8,0.5,6.81269342,2.246614e-06,2.246624157550932e-06,8.9945e-08,0.04003568025047394,1.349185e-06,0.6005396548861602,8.07481e-07,0.3594202137343148,2e-12,8.902258102278935e-07,8e-12,3.560903240911574e-06,0.6405753351366341,0.3594246648633659,0.04003568025047394,0.959964319749526
m4-v2,c10,41,1,True,8,0.5,6.81269342,1.737914e-06,1.7379226787346306e-06,6.9579e-08,0.04003576687317778,1.04369e-06,0.6005393800984049,6.24644e-07,0.3594202498272361,2e-12,1.1508002952953557e-06,6e-12,3.4524008858860675e-06,0.6405751469715827,0.3594248530284173,0.04003576687317778,0.9599642331268222
m4-v2,c10,43,1,True,8,0.5,6.81269342,2.143356e-06,2.1433663001263932e-06,8.5811e-08,0.04003570092219606,1.287174e-06,0.600539712843654,7.70368e-07,0.35942038722343683,2e-12,9.331134917946665e-07,7e-12,3.265897221281333e-06,0.6405754137658501,0.35942458623414986,0.04003570092219606,0.9599642990778039
m4-v2,c10,47,1,False,8,0.5,6.81269342,1.768818e-06,1.7688263922727054e-06,7.0816e-08,0.04003566213238973,1.062248e-06,0.6005394547673791,6.35751e-07,0.3594203603186978,2e-12,1.130695383314215e-06,6e-12,3.3920861499426453e-06,0.640575116899769,0.359424883100231,0.04003566213238973,0.9599643378676103
m4-v2,c10,7,2,False,8,0.5,6.81269342,4.807458e-06,4.807480248199848e-06,1.92469e-07,0.04003544487583373,2.887077e-06,0.6005404095505635,1.727902e-06,0.35942060940641274,2e-12,4.1601966940996967e-07,1.5e-11,3.1201475205747724e-06,0.6405758544263972,0.3594241455736028,0.04003544487583373,0.9599645551241662
m4-v2,c10,53,1,False,8,0.5,6.81269342,2.246809e-06,2.246819919143317e-06,8.9953e-08,0.04003576616865823,1.349302e-06,0.6005396080497913,8.07551e-07,0.3594201750388105,2e-12,8.901485479896885e-07,8e-12,3.560594191958754e-06,0.6405753742184496,0.35942462578155043,0.04003576616865823,0.9599642338313418
m4-v2,c10,59,1,False,8,0.5,6.81269342,2.524483e-06,2.524495071003551e-06,1.01069e-07,0.04003541309333767,1.516057e-06,0.6005399110315351,9.07353e-07,0.3594203185593922,2e-12,7.922392245562471e-07,9e-12,3.5650765105031114e-06,0.6405753241248728,0.35942467587512716,0.04003541309333767,0.9599645869066623
m4-v2,c10,61,1,False,8,0.5,6.81269342,2.311878e-06,2.3118899558684243e-06,9.2558e-08,0.04003572842074757,1.388379e-06,0.6005398192384136,8.30938e-07,0.359420126866172,2e-12,8.65094933355249e-07,8e-12,3.460379733420996e-06,0.6405755476591612,0.35942445234083875,0.04003572842074757,0.9599642715792525
m4-v2,c10,2,6,False,8,0.5,6.81269342,1.5516501e-05,1.5516576507674063e-05,6.21207e-07,0.040035232154038786,9.318298e-06,0.6005409206762243,5.576956e-06,0.3594208181376893,2e-12,1.2889498075211253e-07,4.5e-11,2.900137066922532e-06,0.6405761528302631,0.35942384716973685,0.040035232154038786,0.9599647678459612
m4-v2,c10,67,1,False,8,0.5,6.81269342,2.270488e-06,2.270499757243927e-06,9.0901e-08,0.040035763126542896,1.363522e-06,0.6005395299262937,8.16062e-07,0.35942030262123464,2e-12,8.808651857854786e-07,8e-12,3.5234607431419143e-06,0.6405752930528366,0.35942470694716344,0.040035763126542896,0.9599642368734571
m4-v2,c10,71,1,False,8,0.5,6.81269342,2.483767e-06,2.4837785604422863e-06,9.9439e-08,0.04003546217790434,1.491605e-06,0.6005399849342109,8.92719e-07,0.35942052675506175,2e-12,8.052265645854109e-07,8e-12,3.2209062583416435e-06,0.6405754471121153,0.35942455288788466,0.04003546217790434,0.9599645378220957
m4-v2,c10,73,1,False,8,0.5,6.81269342,2.615647e-06,2.615659211763299e-06,1.04719e-07,0.040035509297295935,1.570804e-06,0.6005399034199108,9.40119e-07,0.35942038183199376,2e-12,7.646274180864204e-07,9e-12,3.440823381388892e-06,0.6405754127172067,0.35942458728279325,0.040035509297295935,0.9599644907027041
m4-v2,c10,79,1,False,8,0.5,6.81269342,2.32324e-06,2.323251015751275e-06,9.3013e-08,0.04003577751310988,1.395202e-06,0.600539675721092,8.35022e-07,0.359420242445164,2e-12,8.608641268018423e-07,8e-12,3.4434565072073694e-06,0.6405754532342018,0.35942454676579816,0.04003577751310988,0.9599642224868901
m4-v2,c10,3,4,False,8,0.5,6.81269342,9.797532e-06,9.79757849690397e-06,3.92247e-07,0.04003525783362537,5.883822e-06,0.6005408092787383,3.521439e-06,0.3594207688277638,2e-12,2.0413289500557235e-07,2.9e-11,2.959926977580799e-06,0.6405760671123636,0.3594239328876364,0.04003525783362537,0.9599647421663746
m4-v2,c10,83,1,False,8,0.5,6.81269342,2.776663e-06,2.7766761447278e-06,1.11166e-07,0.04003572624762756,1.667501e-06,0.6005398552942913,9.97992e-07,0.359420456878203,2e-12,7.202872505555215e-07,9e-12,3.2412926274998467e-06,0.6405755815419188,0.35942441845808115,0.04003572624762756,0.9599642737523725
m4-v2,c10,89,1,False,8,0.5,6.81269342,2.753963e-06,2.753975227745799e-06,1.10257e-07,0.04003567215171994,1.653868e-06,0.6005398027356154,9.89833e-07,0.3594205308774355,2e-12,7.262245871322444e-07,9e-12,3.2680106420950995e-06,0.6405754748873352,0.35942452511266476,0.04003567215171994,0.9599643278482801
m4-v2,c10,97,1,False,8,0.5,6.81269342,2.823548e-06,2.8235610988769075e-06,1.13043e-07,0.04003571385565851,1.695657e-06,0.6005399577978675,1.014843e-06,0.35942043254706657,2e-12,7.083271649842716e-07,9e-12,3.187472242429222e-06,0.640575671653526,0.359424328346474,0.04003571385565851,0.9599642861443415
m4-v2,c10,101,1,False,8,0.5,6.81269342,2.359072e-06,2.359083250609628e-06,9.4447e-08,0.040035556263930225,1.41672e-06,0.60053970237525,8.47901e-07,0.35942050241662205,2e-12,8.477888395381585e-07,8e-12,3.391155358152634e-06,0.6405752586391802,0.3594247413608198,0.040035556263930225,0.9599644437360698
m4-v2,c10,103,1,False,8,0.5,6.81269342,2.902314e-06,2.902327420629867e-06,1.16196e-07,0.040035557760688005,1.742959e-06,0.6005399128972684,1.043153e-06,0.3594203947187078,2e-12,6.891038893023513e-07,1e-11,3.445519446511756e-06,0.6405754706579564,0.3594245293420436,0.040035557760688005,0.959964442239312
m4-v2,c10,107,1,False,8,0.5,6.81269342,2.855309e-06,2.8553223737347055e-06,1.14314e-07,0.040035512719262145,1.714731e-06,0.6005400454941049,1.026259e-06,0.3594205893220187,2e-12,7.004481116794469e-07,9e-12,3.1520165025575107e-06,0.640575558213367,0.359424441786633,0.040035512719262145,0.9599644872807378
m4-v2,c10,109,1,False,8,0.5,6.81269342,2.846005e-06,2.84601856606219e-06,1.13942e-07,0.04003567096695306,1.709144e-06,0.6005399836683752,1.022915e-06,0.3594204803071807,2e-12,7.027377256315153e-07,9e-12,3.1623197653418187e-06,0.6405756546353284,0.3594243453646716,0.04003567096695306,0.959964329033047
m4-v2,c10,113,1,False,8,0.5,6.81269342,3.027277e-06,3.0272917377864525e-06,1.21199e-07,0.040035556624353714,1.818005e-06,0.6005399559473112,1.088068e-06,0.3594205234791318,2e-12,6.606582005520461e-07,1e-11,3.30329100276023e-06,0.640575512571665,0.359424487428335,0.040035556624353714,0.9599644433756462
m4-v2,c10,11,2,False,8,0.5,6.81269342,4.630195e-06,4.630218110697542e-06,1.85372e-07,0.04003541098971729,2.780623e-06,0.600540451699613,1.66419e-06,0.3594206817371427,2e-12,4.319466908671999e-07,1.4e-11,3.023626836070399e-06,0.6405758626893303,0.3594241373106697,0.04003541098971729,0.9599645890102827
m4-v2,c10,5,3,False,8,0.5,6.81269342,7.214907e-06,7.214941344737899e-06,2.88851e-07,0.04003527138858085,4.332849e-06,0.6005407133807434,2.593189e-06,0.3594206887872383,2e-12,2.7720361978030784e-07,2.2e-11,3.049239817583386e-06,0.6405759847693243,0.3594240152306757,0.04003527138858085,0.9599647286114191
m4-v2,c10,127,1,False,8,0.5,6.81269342,3.198471e-06,3.1984875906304314e-06,1.28053e-07,0.04003560443435909,1.920814e-06,0.6005400068407536,1.149599e-06,0.3594206369404448,2e-12,6.252974070792421e-07,1e-11,3.1264870353962104e-06,0.6405756112751126,0.35942438872488736,0.04003560443435909,0.959964395565641
m4-v2,c10,2,7,False,8,0.5,6.81269342,2.2305952e-05,2.230605354290605e-05,8.93023e-07,0.04003517804525589,1.3395642e-05,0.6005409855071008,8.017227e-06,0.35942087759691826,2e-12,8.966214318165576e-08,6.4e-11,2.8691885818129843e-06,0.6405761635523566,0.3594238364476434,0.04003517804525589,0.9599648219547441
m4-v2,c10,131,1,False,8,0.5,6.81269342,2.278933e-06,2.2789454471963195e-06,9.1239e-08,0.04003571836029031,1.368594e-06,0.6005397246088093,8.19097e-07,0.35942016902595064,2e-12,8.776009899339166e-07,8e-12,3.5104039597356663e-06,0.6405754429690996,0.35942455703090037,0.04003571836029031,0.9599642816397097
m4-v2,c10,137,1,False,8,0.5,6.81269342,3.194072e-06,3.1940891562212544e-06,1.27877e-07,0.04003564094688954,1.918173e-06,0.6005402496306447,1.148017e-06,0.35942035247093135,2e-12,6.261585890643281e-07,1e-11,3.1307929453216403e-06,0.6405758905775343,0.3594241094224657,0.04003564094688954,0.9599643590531105
m4-v2,c10,139,1,False,8,0.5,6.81269342,2.919741e-06,2.919754948652245e-06,1.16894e-07,0.04003564691199378,1.753425e-06,0.6005398411095753,1.049417e-06,0.3594204020346961,2e-12,6.849906224783783e-07,1e-11,3.4249531123918912e-06,0.640575488021569,0.35942451197843095,0.04003564691199378,0.9599643530880062
m4-v2,c10,2,1,True,8,1,4.34903842,1.432733e-06,1.432744317405077e-06,8.7862e-08,0.06132449804186247,8.41335e-07,0.5872213990126604,5.03535e-07,0.35144921719866634,2e-12,1.395927660236791e-06,5e-12,3.4898191505919776e-06,0.6485458970545228,0.3514541029454772,0.06132449804186247,0.9386755019581375
m4-v2,c10,3,1,True,8,1,4.34903842,1.051922e-06,1.0519303307052123e-06,6.4509e-08,0.06132453932208288,6.17714e-07,0.5872207983816383,3.69699e-07,0.3514489584838506,2e-12,1.901270809409009e-06,4e-12,3.802541618818018e-06,0.6485453377037212,0.35145466229627875,0.06132453932208288,0.9386754606779171
m4-v2,c10,2,2,False,8,1,4.34903842,2.219404e-06,2.2194201326110623e-06,1.36103e-07,0.06132392783490755,1.303287e-06,0.5872220152103418,7.80011e-07,0.3514495512548149,2e-12,9.011399871407323e-07,8e-12,3.6045599485629294e-06,0.6485459430452494,0.3514540569547506,0.06132392783490755,0.9386760721650924
m4-v2,c10,5,1,True,8,1,4.34903842,1.169265e-06,1.1692731445664986e-06,7.1705e-08,0.06132453468870776,6.8662e-07,0.5872205844496272,4.10939e-07,0.35144889422554737,2e-12,1.7104674622050833e-06,5e-12,4.276168655512708e-06,0.6485451191383349,0.3514548808616651,0.06132453468870776,0.9386754653112922
