versao,bloco,p,r,T,c,resolved,clearly_detectable,eligible,margin,e_rec,escala_suficiente_F,tau,e_lin_U5.5,d_U5.5,e_lin_U6.0,d_U6.0,e_lin_U7.0,d_U7.0,e_lin_U8.0,d_U8.0,e_lin_U10.0,d_U10.0
m4-v1,b09,7,1,np.float64(1.9459101490553132),np.float64(-0.23411211608563706),True,True,True,1.7719629223517288,5.692375459886989e-10,np.float64(8.248348375364198e-05),1e-06,3.17533404825746e-12,5.660622119404415e-10,1.2994220233165456e-11,5.562433257555335e-10,-1.4843975493230557e-12,5.70721943538022e-10,-3.733504446228384e-12,5.729710504349273e-10,-7.2162347498857705e-12,5.764537807385847e-10
m4-v1,b09,2,3,np.float64(2.0794415416798357),np.float64(-0.0780064645195518),True,False,False,0.5905608670093989,8.045299981773724e-10,np.float64(3.3164990327312793e-05),1e-06,4.8936479139866966e-11,7.555935190375054e-10,5.8945294206940136e-12,7.986354687566784e-10,2.6869434539801585e-11,7.776605636375708e-10,2.9076060641811895e-11,7.754539375355605e-10,3.97827983851736e-11,7.647471997921988e-10
m4-v1,b09,3,2,np.float64(2.1972245773362196),np.float64(-0.1165663841886866),True,False,False,0.8545155491459598,4.9562354220711313e-11,np.float64(3.902197813757772e-05),1e-06,4.042542299568481e-11,9.136931225026504e-12,1.4615216792792958e-11,3.4947137427918355e-11,9.64175518412366e-13,4.8598178702298946e-11,-7.755013046407824e-12,5.7317367267119135e-11,-2.212632471454146e-12,5.177498669216546e-11
m4-v1,b09,11,1,np.float64(2.3978952727983707),np.float64(-0.23013570108523157),True,True,True,1.7092321185237633,-7.756351116938731e-11,np.float64(7.44977438920224e-05),1e-06,-2.7722320755612533e-11,-4.9841190413774775e-11,-1.6529746153271054e-11,-6.103376501611626e-11,-7.656746243727869e-12,-6.990676492565944e-11,-2.3569480725626833e-12,-7.520656309682462e-11,-4.906649657932725e-12,-7.265686151145459e-11
m4-v1,b09,13,1,np.float64(2.5649493574615367),np.float64(-0.22644213759952758),True,True,True,1.615495350547734,2.3943957927485826e-11,np.float64(8.166442616143377e-05),1e-06,2.1672438172582672e-11,2.271519754903154e-12,-1.1490030021425857e-11,3.5433987948911686e-11,4.251288356308346e-12,1.969266957117748e-11,8.090381736312111e-12,1.5853576191173717e-11,1.3702305276126163e-11,1.0241652651359663e-11
m4-v1,b09,2,4,np.float64(2.772588722239781),np.float64(-0.0551589000381629),True,False,False,0.38875442048719405,1.0890344182001854e-09,np.float64(1.8011514597041832e-05),1e-06,-4.97458896644295e-12,1.0940090071666284e-09,-2.920395280825715e-12,1.0919548134810112e-09,6.840655346382473e-11,1.0206278647363607e-09,4.672748685292119e-11,1.0423069313472643e-09,6.953844733562662e-11,1.0194959708645587e-09
m4-v1,b09,17,1,np.float64(2.833213344056216),np.float64(-0.21872828371837585),True,True,True,1.5313173572439611,2.631999063140711e-10,np.float64(7.104388753458416e-05),1e-06,4.747131155205904e-11,2.1572859476201206e-10,4.730396451491945e-11,2.1589594179915165e-10,4.0683252223912226e-11,2.2251665409015885e-10,3.320006105773696e-11,2.2999984525633414e-10,3.6207152445952036e-11,2.2699275386811906e-10
m4-v1,b09,19,1,np.float64(2.9444389791664403),np.float64(-0.21501852841127717),True,True,True,1.4811945270816953,3.022397887519901e-10,np.float64(6.951614659374939e-05),1e-06,3.343431057489641e-12,2.9889635769450044e-10,-1.494224389890134e-11,3.1718203265089143e-10,-1.759274165247289e-11,3.1983253040446296e-10,-7.0218994442315484e-12,3.0926168819622163e-10,-1.019640605797613e-11,3.1243619480996623e-10
m4-v1,b09,23,1,np.float64(3.1354942159291497),np.float64(-0.20810964733659634),True,True,True,1.3745060953094657,6.891807124986826e-10,np.float64(6.707470940128816e-05),1e-06,-7.471625591327315e-11,7.638969684119558e-10,-7.076023377617793e-11,7.599409462748605e-10,-7.147278776728135e-11,7.606535002659639e-10,-6.45018627225106e-11,7.536825752211932e-10,-6.931917355331554e-11,7.584998860519982e-10
m4-v1,b09,5,2,np.float64(3.2188758248682006),np.float64(-0.10245999974535523),True,False,False,0.6718345493630662,-7.11243619555546e-10,np.float64(4.3615366803887016e-05),1e-06,6.882818873482627e-11,-7.800718082903723e-10,4.075147384348739e-11,-7.519950933990334e-10,-5.26916628318836e-11,-6.585519567236624e-10,-5.624743174555344e-11,-6.549961878099926e-10,-6.881787706296917e-11,-6.424257424925769e-10
m4-v1,b09,3,3,np.float64(3.295836866004329),np.float64(-0.06729963328979954),True,False,False,0.4395873348955822,2.514943586717777e-09,np.float64(2.169173723470763e-05),1e-06,3.6746265716796046e-11,2.4781973210009812e-09,-1.8895144667498734e-10,2.7038950333927645e-09,-4.4594771268776074e-11,2.5595383579865532e-09,-2.5052147305314247e-11,2.5399957340230915e-09,7.530701968462043e-12,2.507412884749315e-09
m4-v1,b09,29,1,np.float64(3.367295829986474),np.float64(-0.1990363509339811),True,True,True,1.284122204708631,-5.599422037150248e-10,np.float64(6.593859939215428e-05),1e-06,-8.856346966957446e-11,-4.713787340454504e-10,-1.1367520991370431e-10,-4.462669938013205e-10,-1.203164304147056e-10,-4.3962577330031916e-10,-1.11470520846949e-10,-4.484716828680758e-10,-1.1633098751102489e-10,-4.436112162039999e-10
m4-v1,b09,31,1,np.float64(3.4339872044851463),np.float64(-0.1963215403858554),True,True,True,1.2515612226544195,1.2044498731711428e-10,np.float64(6.333288841678375e-05),1e-06,-1.308264094406412e-10,2.512713967577555e-10,-8.431655261995761e-11,2.0476153993707188e-10,-5.189587854869107e-11,1.7234086586580534e-10,-4.0086808170592695e-11,1.6053179548770698e-10,-4.3426599931095365e-11,1.6387158724820965e-10
m4-v1,b09,2,5,np.float64(3.4657359027997265),np.float64(-0.0390032322597759),True,False,False,0.24277151503660818,-3.555642891228672e-09,np.float64(1.356829378827123e-05),1e-06,6.538692888229473e-10,-4.209512180051619e-09,7.929384112122516e-10,-4.3485813024409234e-09,6.757949525769154e-10,-4.2314378438055874e-09,6.03557320756323e-10,-4.159200211984995e-09,6.143881234845868e-10,-4.170031014713259e-09
m4-v1,b09,37,1,np.float64(3.6109179126442243),np.float64(-0.1889586950119591),True,True,True,1.1596868614367546,6.012390585397043e-11,np.float64(8.423342745330737e-05),1e-06,3.479051655534306e-12,5.664485419843612e-11,-1.0971684855564417e-11,7.109559070953484e-11,-3.6669980273779725e-11,9.679388612775015e-11,-5.2733609357577284e-11,1.1285751521154771e-10,-5.10083068351578e-11,1.1113221268912822e-10
m4-v1,b09,41,1,np.float64(3.713572066704308),np.float64(-0.184607803637099),True,True,True,1.109155778587998,-1.0100503766707902e-09,np.float64(8.136617831721026e-05),1e-06,1.8114710430447999e-10,-1.1911974809752703e-09,3.902681142743578e-11,-1.0490771880982261e-09,6.599556738120948e-11,-1.0760459440519998e-09,5.920819934165825e-11,-1.0692585760124484e-09,7.354506034490654e-11,-1.0835954370156968e-09
m4-v1,b09,43,1,np.float64(3.7612001156935624),np.float64(-0.18257543342631882),True,True,True,1.0822211814244218,2.6046891310471665e-09,np.float64(6.188780667036443e-05),1e-06,1.97464095314706e-10,2.4072250357324607e-09,9.157741916701023e-11,2.513111711880156e-09,5.2197201650220434e-11,2.552491929396946e-09,3.582891960298901e-11,2.5688602114441776e-09,4.1150120201529114e-11,2.5635390108456374e-09
m4-v1,b09,47,1,np.float64(3.8501476017100584),np.float64(-0.17876338822837304),True,True,True,1.0644227982522023,-1.8863069994878856e-09,np.float64(7.154004341307032e-05),1e-06,-2.2976621130972335e-10,-1.6565407881781622e-09,-3.538419690545461e-10,-1.5324650304333394e-09,-3.397376806888771e-10,-1.5465693187990084e-09,-3.197876650873155e-10,-1.56651933440057e-09,-3.2316479779565815e-10,-1.5631422016922274e-09
m4-v1,b09,7,2,np.float64(3.8918202981106265),np.float64(-0.08848606258138285),True,False,False,0.5122155195282166,-4.515412488359516e-10,np.float64(2.8544873263701338e-05),1e-06,8.743322664622902e-10,-1.3258735152982418e-09,7.170588616172569e-10,-1.1686001104532085e-09,6.591705635673856e-10,-1.110711812403337e-09,6.269444984381778e-10,-1.0784857472741294e-09,6.429273666632444e-10,-1.094468615499196e-09
m4-v1,b09,53,1,np.float64(3.970291913552122),np.float64(-0.1735939685443537),True,True,True,1.0173374890098081,7.543503599549695e-10,np.float64(5.9432344013645596e-05),1e-06,3.948372577274244e-10,3.5951310222754506e-10,2.2253828672722601e-10,5.318120732277435e-10,1.8315809425257282e-10,5.711922657023966e-10,1.6310119923048993e-10,5.912491607244795e-10,1.7178881510196343e-10,5.82561544853006e-10
m4-v1,b09,59,1,np.float64(4.07753744390572),np.float64(-0.16897485378921837),True,False,False,0.9833155383523408,1.9596710920666283e-09,np.float64(7.032398415733914e-05),1e-06,4.2917623214162496e-10,1.5304948599250034e-09,4.218345661083421e-10,1.5378365259582861e-09,2.6804571745302076e-10,1.6916253746136074e-09,2.503511335279222e-10,1.7093199585387061e-09,2.3757398873042947e-10,1.7220971033361989e-09
m4-v1,b09,61,1,np.float64(4.110873864173311),np.float64(-0.16754032791775322),True,False,False,0.9406981747865326,-1.1967087321096415e-09,np.float64(7.380595536962689e-05),1e-06,-9.343415961723321e-11,-1.1032745724924082e-09,2.784978812525779e-11,-1.2245585202348992e-09,1.4871873882322598e-10,-1.3454274709328675e-09,1.4651943109394667e-10,-1.3432281632035882e-09,1.6103470767251616e-10,-1.3577434397821576e-09
m4-v1,b09,2,6,np.float64(4.1588830833596715),np.float64(-0.02757945001908145),True,False,False,0.15274018763078534,-1.694053231027226e-09,np.float64(1.1044384033770236e-05),1e-06,8.93625638340289e-10,-2.587678869367515e-09,9.492332253499063e-11,-1.7889765535622166e-09,-2.2259659725678148e-10,-1.4714566337704446e-09,-4.005389904491639e-10,-1.2935142405780622e-09,-3.7098822660305073e-10,-1.3230650044241752e-09
m4-v1,b09,67,1,np.float64(4.204692619390966),np.float64(-0.16351100147025147),True,False,False,0.9063071411348539,-6.986911049722266e-11,np.float64(7.413732649073149e-05),1e-06,6.99183777022937e-10,-7.690528875201597e-10,7.492599292674192e-10,-8.191290397646419e-10,5.558039417988396e-10,-6.256730522960623e-10,5.337031682687018e-10,-6.035722787659244e-10,5.177333717285518e-10,-5.876024822257745e-10
m4-v1,b09,71,1,np.float64(4.2626798770413155),np.float64(-0.16102884271275783),True,False,False,0.8702003298597287,-5.204153774585052e-10,np.float64(5.376582821184358e-05),1e-06,-8.241951155017307e-10,3.037797380432255e-10,-8.122409351015238e-10,2.918255576430186e-10,-9.056302887901682e-10,3.85214911331663e-10,-9.206840988316306e-10,4.002687213731254e-10,-9.333812090852598e-10,4.129658316267546e-10
m4-v1,b09,73,1,np.float64(4.290459441148391),np.float64(-0.1598425863444375),True,False,False,0.8651831685160182,-4.910337692010103e-10,np.float64(6.485203789734894e-05),1e-06,-1.1165220751724413e-09,6.254883059714311e-10,-7.532994753943109e-10,2.6226570619330064e-10,-8.585017406742324e-10,3.6746797147322214e-10,-8.73798844222762e-10,3.8276507502175174e-10,-8.939615376376078e-10,4.029277684365975e-10
m4-v1,b09,79,1,np.float64(4.3694478524670215),np.float64(-0.15648155106679665),True,False,False,0.847991065473231,5.332276842295869e-10,np.float64(6.48055661189966e-05),1e-06,1.580959535264695e-09,-1.0477318510351082e-09,1.0890944965286867e-09,-5.558668122990998e-10,1.2102427947464732e-09,-6.770151105168863e-10,1.2252698173257553e-09,-6.920421330961685e-10,1.2484475798839852e-09,-7.152198956543983e-10
m4-v1,b09,3,4,np.float64(4.394449154672439),np.float64(-0.03885546139622887),True,False,False,0.21027915167922295,-3.3623164252816196e-09,np.float64(1.2872400106411052e-05),1e-06,-1.1376828167388833e-08,8.014511742107213e-09,-1.115942717296063e-08,7.79711074767901e-09,-1.0623902651072383e-08,7.261586225790763e-09,-1.0486294034769428e-08,7.123977609487809e-09,-1.0503768556478014e-08,7.141452131196395e-09
m4-v1,b09,83,1,np.float64(4.418840607796598),np.float64(-0.15439008898017337),True,False,False,0.8294159803257366,6.568281474272908e-10,np.float64(5.732947378642027e-05),1e-06,8.48344101612098e-10,-1.9151595418480725e-10,5.877938039014097e-10,6.903434352588106e-11,3.558572014058884e-10,3.009709460214024e-10,3.3412290801600055e-10,3.2270523941129024e-10,3.1786010704153296e-10,3.389680403857578e-10
m4-v1,b09,89,1,np.float64(4.48863636973214),np.float64(-0.15145009428891956),True,False,False,0.7983029648670074,1.272701499743789e-09,np.float64(4.967240562198556e-05),1e-06,2.9328560800038813e-10,9.79415891743401e-10,8.896275261364532e-10,3.830739736073359e-10,7.831366614529388e-10,4.895648382908503e-10,7.317496957677097e-10,5.409518039760794e-10,7.287236855841678e-10,5.439778141596213e-10
m4-v1,b09,97,1,np.float64(4.574710978503383),np.float64(-0.14785224441209735),True,False,False,0.7588465420855646,-5.940993363928726e-09,np.float64(5.607219782077557e-05),1e-06,-6.161308480630636e-09,2.2031511670190981e-10,-6.13279625092648e-09,1.9180288699775412e-10,-5.7836093793960214e-09,-1.5738398453270458e-10,-5.736968936584427e-09,-2.0402442734429898e-10,-5.721764184663995e-09,-2.1922917926473068e-10
m4-v1,b09,101,1,np.float64(4.61512051684126),np.float64(-0.14617479278578105),True,False,False,0.7506435232407246,-1.1599546434482022e-08,np.float64(4.727631196041181e-05),1e-06,-1.05826020463944e-08,-1.016944388087622e-09,-1.0280485028404735e-08,-1.3190614060772875e-09,-1.0298316216730842e-08,-1.3012302177511803e-09,-1.0288785700351112e-08,-1.3107607341309105e-09,-1.0309268039711066e-08,-1.290278394770956e-09
m4-v1,b09,103,1,np.float64(4.634728988229636),np.float64(-0.145363663339395),True,False,False,0.7449973339935628,-2.060975390349995e-09,np.float64(4.7098508492110765e-05),1e-06,-2.9142276446014114e-09,8.532522542514164e-10,-4.458395168315915e-09,2.39741977796592e-09,-4.0937845629480344e-09,2.0328091725980394e-09,-4.044379601124601e-09,1.9834042107746058e-09,-4.012312313924436e-09,1.951336923574441e-09
m4-v1,b09,107,1,np.float64(4.672828834461906),np.float64(-0.14379312149769535),True,False,False,0.7200645784223657,2.3636694823636617e-09,np.float64(5.8725274593881966e-05),1e-06,6.227619251436462e-10,1.7409075572200154e-09,1.141792366257942e-09,1.2218771161057196e-09,1.4476017634786872e-09,9.160677188849745e-10,1.4520968959443366e-09,9.115725864193251e-10,1.4797091024248851e-09,8.839603799387766e-10
m4-v1,b09,109,1,np.float64(4.6913478822291435),np.float64(-0.14303243005044233),True,False,False,0.7159261948522687,-2.3700047702135407e-08,np.float64(5.869505873030282e-05),1e-06,-2.21345566004469e-08,-1.5654911016885077e-09,-2.3087872945070817e-08,-6.1217475706459e-10,-2.2832701465589885e-08,-8.673462365455226e-10,-2.2783637871254163e-08,-9.164098308812443e-10,-2.2782419003298323e-08,-9.176286988370844e-10
m4-v1,b09,113,1,np.float64(4.727387818712341),np.float64(-0.14155725660115417),True,False,False,0.7071164479815767,-6.582549172406971e-09,np.float64(4.621174619135729e-05),1e-06,-5.904629130327684e-09,-6.779200420792871e-10,-7.79451288979607e-09,1.2119637173890996e-09,-7.3324350700741345e-09,7.498858976671639e-10,-7.311600307514085e-09,7.290511351071144e-10,-7.264955518460539e-09,6.82406346053568e-10
m4-v1,b09,11,2,np.float64(4.795790545596741),np.float64(-0.06938852466955447),True,False,False,0.3453998610019705,-1.6559319404585437e-07,np.float64(2.7024686036678804e-05),1e-06,-1.6364376238951968e-07,-1.9494316563346906e-09,-1.6598536602500067e-07,3.921719791462967e-10,-1.6530690089090027e-07,-2.862931549541005e-10,-1.6520134966464327e-07,-3.918443812111064e-10,-1.6520044710448949e-07,-3.927469413648897e-10
m4-v1,b09,5,3,np.float64(4.828313737302301),np.float64(-0.04582150488104508),True,False,False,0.22560429760493697,2.4457560199309114e-08,np.float64(1.4820059312417715e-05),1e-06,3.295573425880872e-08,-8.498174059499608e-09,2.8106375495925033e-08,-3.648815296615919e-09,2.7075062919115324e-08,-2.6175027198062104e-09,2.684347646056174e-08,-2.385916261252627e-09,2.6836841152310536e-08,-2.379280953001422e-09
m4-v1,b09,127,1,np.float64(4.844187086458591),np.float64(-0.13682617124428062),True,False,False,0.6729219352637914,1.8115872624235863e-07,np.float64(4.3600933108067955e-05),1e-06,1.799721695008161e-07,1.1865567415425376e-09,1.802748391772083e-07,8.838870651503169e-10,1.8021836327785084e-07,9.403629645077846e-10,1.8020603063026774e-07,9.5269561209089e-10,1.802280467481896e-07,9.306794941690241e-10
m4-v1,b09,2,7,np.float64(4.852030263919617),np.float64(-0.01950161612988795),True,False,False,0.09592577833349537,9.084707204287668e-07,np.float64(6.184446622483553e-06),1e-06,8.779775689310038e-07,3.0493151497762934e-08,9.037940589515538e-07,4.6766614772129335e-09,8.990299201455811e-07,9.440800283185614e-09,8.984650615648689e-07,1.0005658863897897e-08,8.982061767470373e-07,1.0264543681729441e-08
m4-v1,b09,131,1,np.float64(4.875197323201151),np.float64(-0.1355834491603077),True,False,False,0.6530917680739037,3.181020173936844e-07,np.float64(5.4440318252435555e-05),1e-06,3.135416940622398e-07,4.560323331444564e-09,3.156568429863887e-07,2.445174407295676e-09,3.1545493266585147e-07,2.6470847278329097e-09,3.154180419572802e-07,2.683975436404174e-09,3.1542752394702034e-07,2.674493446664034e-09
m4-v1,b09,137,1,np.float64(4.919980925828125),np.float64(-0.13379912176069506),True,False,False,0.6487936480879704,8.58392368074945e-07,np.float64(4.4842344726280475e-05),1e-06,8.541471719609072e-07,4.245196114037785e-09,8.582860906485849e-07,1.0627742636008239e-10,8.575213832419621e-07,8.709848329829502e-10,8.574415564569057e-07,9.508116180393327e-10,8.574086965068188e-07,9.836715681262018e-10
m4-v1,b09,139,1,np.float64(4.9344739331306915),np.float64(-0.13322434272608064),True,False,False,0.6400067754612861,-1.022829866359487e-07,np.float64(4.5627142742406e-05),1e-06,-9.999711060617702e-08,-2.2858760297716844e-09,-1.039696847563842e-07,1.6866981204354956e-09,-1.0343204954138315e-07,1.1490629054344454e-09,-1.0334341814752632e-07,1.060431511577618e-09,-1.0331703493951387e-07,1.03404830356517e-09
m4-v1,b10,2,1,np.float64(0.6931471805599453),np.float64(-0.1560129290391036),True,True,True,1.251504611481089,-5.3487658746576017e-11,np.float64(6.11140824694901e-05),1e-06,-3.464588937921498e-12,-5.002306980865452e-11,-4.336539671916866e-12,-4.915111907465915e-11,6.2941995584800675e-12,-5.978185830505608e-11,1.4194784519223807e-12,-5.49071371984984e-11,3.908605397607088e-12,-5.7396264144183105e-11
m4-v1,b10,3,1,np.float64(1.0986122886681098),np.float64(-0.20189889986939866),True,True,True,1.617049544018287,-2.8330249257635387e-10,np.float64(6.73899693243461e-05),1e-06,-5.234674029153414e-12,-2.7806781854720047e-10,-1.8861655469549386e-12,-2.8141632702939893e-10,-8.109549870388737e-12,-2.751929427059651e-10,-3.8267452414103115e-12,-2.794757473349436e-10,-3.2427304453326246e-12,-2.8005976213102124e-10
m4-v1,b10,2,2,np.float64(1.3862943611198906),np.float64(-0.1103178000763258),True,False,False,0.8661813898015603,5.005906800192861e-10,np.float64(3.911253588003956e-05),1e-06,8.984020951486147e-12,4.916066590678e-10,-7.487200198120218e-12,5.080778802174063e-10,1.3291751992611881e-11,4.872989280266742e-10,6.1832087756115926e-12,4.944074712436745e-10,-2.4773761822575328e-12,5.030680562015437e-10
m4-v1,b10,5,1,np.float64(1.6094379124341003),np.float64(-0.22910752440522542),True,True,True,1.7423967290670015,8.488809655204932e-11,np.float64(9.386313996545293e-05),1e-06,-2.551394019889209e-12,8.743949057193853e-11,3.41808342615912e-12,8.14700131258902e-11,5.276929615133568e-12,7.961116693691575e-11,5.824736871737734e-12,7.906335968031158e-11,1.6270511546751767e-11,6.861758500529755e-11
m4-v1,b10,7,1,np.float64(1.9459101490553132),np.float64(-0.23411211608563706),True,True,True,1.802871213108619,3.0829538921750554e-10,np.float64(0.00010021420216019509),1e-06,6.07792560881123e-12,3.022174636086943e-10,6.688428700804206e-12,3.016069605167013e-10,-6.504683264224962e-12,3.1480007248173053e-10,-1.9803618963018012e-12,3.1027575111380736e-10,-5.255823754030026e-12,3.135512129715356e-10
m4-v1,b10,2,3,np.float64(2.0794415416798357),np.float64(-0.0780064645195518),True,False,False,0.5798512669066973,1.1092549101476834e-09,np.float64(2.593251334445506e-05),1e-06,-2.657085909263887e-11,1.1358257692403223e-09,-3.760606048710451e-11,1.146860970634788e-09,-9.70234482950016e-12,1.1189572549771836e-09,-1.7761090377284536e-11,1.127016000524968e-09,-3.050149498488578e-11,1.1397564051325691e-09
m4-v1,b10,3,2,np.float64(2.1972245773362196),np.float64(-0.1165663841886866),True,False,False,0.8641349639288038,4.711873113905085e-10,np.float64(3.801234397743403e-05),1e-06,1.0366043473474954e-11,4.608212679170336e-10,2.397600900473017e-11,4.4721130238577836e-10,1.1482550577911353e-11,4.5970476081259714e-10,3.440932258669954e-12,4.677463791318386e-10,6.1058344969190905e-12,4.650814768935894e-10
m4-v1,b10,11,1,np.float64(2.3978952727983707),np.float64(-0.23013570108523157),True,True,True,1.6490030164313803,3.483477950538827e-10,np.float64(7.81928416327531e-05),1e-06,-1.3304569608346593e-11,3.616523646622293e-10,-1.9827387197794408e-12,3.503305337736621e-10,4.863866878897483e-12,3.4348392817498523e-10,6.039524435505479e-12,3.423082706183772e-10,1.990444853268677e-11,3.284433465211959e-10
m4-v1,b10,13,1,np.float64(2.5649493574615367),np.float64(-0.22644213759952758),True,True,True,1.6316580948714403,-4.164348865742795e-10,np.float64(8.67399632332378e-05),1e-06,-6.54935262364438e-13,-4.157799513119151e-10,-2.1149377092709183e-11,-3.9528550948157033e-10,1.8169437957302717e-12,-4.182518303700098e-10,-3.109490290269495e-13,-4.161239375452526e-10,-5.158067909645532e-12,-4.11276818664634e-10
m4-v1,b10,2,4,np.float64(2.772588722239781),np.float64(-0.0551589000381629),True,False,False,0.38587770704994395,5.371805222864623e-10,np.float64(1.773526567313408e-05),1e-06,6.691002840557932e-11,4.70270493880883e-10,4.115039277331342e-12,5.33065483009131e-10,1.0331766410923721e-10,4.3386285817722507e-10,6.537907925312769e-11,4.718014430333346e-10,7.493870865207844e-11,4.6224181363438387e-10
m4-v1,b10,17,1,np.float64(2.833213344056216),np.float64(-0.21872828371837585),True,True,True,1.474228864765491,-2.118100139725243e-10,np.float64(9.156945852246487e-05),1e-06,1.15143980546482e-11,-2.233244120271725e-10,-1.474548549466605e-11,-1.9706452847785825e-10,-6.942457350517437e-12,-2.0486755662200686e-10,-9.899220299575815e-12,-2.0191079367294849e-10,-2.6337186369144933e-11,-1.8547282760337937e-10
m4-v1,b10,19,1,np.float64(2.9444389791664403),np.float64(-0.21501852841127717),True,True,True,1.4314086513615565,3.1799896049733434e-10,np.float64(9.026494511314224e-05),1e-06,-1.4063033230273116e-11,3.3206199372760745e-10,1.2970515038293858e-11,3.050284454590405e-10,1.2833704655424236e-11,3.051652558419101e-10,1.4928324532052557e-11,3.030706359652818e-10,3.5114550202284975e-11,2.828844102950494e-10
m4-v1,b10,23,1,np.float64(3.1354942159291497),np.float64(-0.20810964733659634),True,True,True,1.3269774064436262,2.7687718784363824e-10,np.float64(6.786756365293457e-05),1e-06,3.810100644438999e-11,2.3877618139924825e-10,5.612959622755627e-11,2.2074759161608197e-10,3.347599795195084e-11,2.434011898916874e-10,3.51035488179222e-11,2.4177363902571603e-10,4.8045335888062476e-11,2.2883185195557576e-10
m4-v1,b10,5,2,np.float64(3.2188758248682006),np.float64(-0.10245999974535523),True,False,False,0.6682307136592771,-1.574624874933761e-09,np.float64(3.8809311941005864e-05),1e-06,3.164986415047581e-11,-1.606274739084237e-09,5.2964195429029305e-11,-1.6275890703627904e-09,-5.555039495063074e-11,-1.5190744799831304e-09,-4.2075450276515624e-11,-1.5325494246572454e-09,-8.393876729710442e-11,-1.4906861076366567e-09
m4-v1,b10,3,3,np.float64(3.295836866004329),np.float64(-0.06729963328979954),True,False,False,0.43346588998837177,-3.5018210553516838e-09,np.float64(2.795457702970099e-05),1e-06,-4.8886024194848394e-11,-3.4529350311568355e-09,-1.0085456000584773e-10,-3.400966495345836e-09,7.279162835863421e-11,-3.574612683710318e-09,5.493441460021936e-11,-3.556755469951903e-09,1.1508271777486833e-10,-3.6169037731265523e-09
m4-v1,b10,29,1,np.float64(3.367295829986474),np.float64(-0.1990363509339811),True,True,True,1.2617184684391318,6.160878474048559e-10,np.float64(6.497434049348827e-05),1e-06,-1.2171865110177283e-12,6.173050339158736e-10,2.516033767242255e-11,5.909275097324334e-10,-3.79969845176341e-11,6.540848319224899e-10,-2.3818909193593834e-11,6.399067565984497e-10,-3.7966080543410505e-11,6.540539279482664e-10
m4-v1,b10,31,1,np.float64(3.4339872044851463),np.float64(-0.1963215403858554),True,True,True,1.232169212969741,-5.884168707837034e-10,np.float64(8.069579241348673e-05),1e-06,-3.6220060493429955e-11,-5.521968102902735e-10,2.3351318166034145e-11,-6.117681889497375e-10,1.5944786026807504e-11,-6.043616568105109e-10,1.9957531241449925e-11,-6.083744020251533e-10,4.53788638109699e-11,-6.337957345946733e-10
m4-v1,b10,2,5,np.float64(3.4657359027997265),np.float64(-0.0390032322597759),True,False,False,0.23788565327064645,1.3127023912318236e-09,np.float64(1.2484048445797263e-05),1e-06,-2.093956168433954e-10,1.522098008075219e-09,-3.960069801415366e-10,1.7087093713733602e-09,-3.001519204384473e-10,1.612854311670271e-09,-3.057883507167795e-10,1.618490741948603e-09,-4.246972593435097e-10,1.7373996505753334e-09
m4-v1,b10,37,1,np.float64(3.6109179126442243),np.float64(-0.1889586950119591),True,True,True,1.1606766991721436,8.992597777535138e-10,np.float64(7.548587057946836e-05),1e-06,3.336398108200822e-11,8.658957966715056e-10,-2.5580704978683475e-11,9.248404827321974e-10,-4.16575035784557e-11,9.409172813319696e-10,-4.223860552654758e-11,9.414983832800614e-10,-7.873946399024064e-11,9.779992417437545e-10
m4-v1,b10,41,1,np.float64(3.713572066704308),np.float64(-0.184607803637099),True,True,True,1.0878813139511976,-1.6604206898307439e-09,np.float64(8.30347916547929e-05),1e-06,-1.628563328656975e-10,-1.4975643569650463e-09,-1.6828199397544759e-10,-1.4921386958552963e-09,-9.369623399294767e-11,-1.5667244558377963e-09,-9.838516738293803e-11,-1.562035522447806e-09,-9.563391591654335e-11,-1.5647867739142005e-09
m4-v1,b10,43,1,np.float64(3.7612001156935624),np.float64(-0.18257543342631882),True,True,True,1.093251747510099,3.597069309080325e-10,np.float64(7.207750973996513e-05),1e-06,7.08218086280919e-11,2.888851222799406e-10,-4.005034027919278e-11,3.997572711872253e-10,-1.1931294006623763e-11,3.716382249146563e-10,-1.9517546116856868e-11,3.792244770248894e-10,-4.4931606282416835e-11,4.046385371904494e-10
m4-v1,b10,47,1,np.float64(3.8501476017100584),np.float64(-0.17876338822837304),True,True,True,1.0232423509690307,2.1375368142173556e-10,np.float64(6.556561105372418e-05),1e-06,1.980915383263807e-10,1.566214309535485e-11,2.2821715731318213e-10,-1.4463475891446566e-11,1.552659215465441e-10,5.848775987519147e-11,1.5746864066068773e-10,5.628504076104783e-11,1.6807797850577523e-10,4.5675702915960335e-11
m4-v1,b10,7,2,np.float64(3.8918202981106265),np.float64(-0.08848606258138285),True,False,False,0.5125686223652657,-5.767771815712308e-10,np.float64(3.6084023097227414e-05),1e-06,-5.7013539286071096e-11,-5.197636422851597e-10,-3.5632895372491504e-10,-2.2044822784631577e-10,-1.855234709118723e-10,-3.9125371065935854e-10,-1.940538622363293e-10,-3.827233193349015e-10,-2.2107507407660743e-10,-3.557021074946234e-10
