versao,bloco,p,r,eligible,d1,Delta,U1,U2,n_termos,abs_c,theta,err_num_est,S_abs,theta_rel,margem,margem_rel,B_rel_sup,orcamento_rel,orcamento_rel_com_err
m4-v3,d09,41,1,True,1,1,6.0,7.0,111,0.184607803637099,2.559490211071216e-13,4.338025447070385e-20,4.3380219133482795e-11,1.3864474635658674e-12,1.8460754768807788e-07,9.999986135525364e-07,0.001716550587,0.0017165505883864475,0.0017165505883864477
m4-v3,d09,43,1,True,1,1,6.0,7.0,111,0.18257543342631882,-5.597225828591639e-12,4.5262175386221046e-20,4.526213566079015e-11,-3.065705896763207e-11,1.8256983620049022e-07,9.999693429410323e-07,0.001880738242,0.001880738272657059,0.0018807382726570591
m4-v3,d09,47,1,True,1,1,6.0,7.0,111,0.17876338822837304,-8.152925146341202e-12,5.0874329700687156e-20,5.087428843760256e-11,-4.560735409605076e-11,1.787552353032267e-07,9.999543926459038e-07,0.001766154073,0.001766154118607354,0.0017661541186073544
m4-v3,d09,7,2,False,1,1,6.0,7.0,111,0.08848606258138285,-6.168232910191365e-13,5.719320876176193e-20,5.71931633364464e-11,-6.9708525051821425e-12,8.848544575809183e-08,9.999930291474947e-07,0.003903176878,0.0039031768849708526,0.003903176884970853
m4-v3,d09,53,1,False,1,1,6.0,7.0,111,0.1735939685443537,6.84184269950631e-12,6.102198483315535e-20,6.102193651607776e-11,3.9412905626143353e-11,1.7358712670165418e-07,9.99960587094374e-07,0.001955564223,0.0019555642624129056,0.001955564262412906
m4-v3,d09,59,1,False,1,1,6.0,7.0,111,0.16897485378921837,1.830180235305799e-12,6.654145694871995e-20,6.654140573288425e-11,1.0831080449335922e-11,1.6897302360898304e-07,9.999891689195507e-07,0.002062905232,0.00206290524283108,0.0020629052428310806
m4-v3,d09,61,1,False,1,1,6.0,7.0,111,0.16754032791775322,8.530655258495528e-12,6.335974137165615e-20,6.335968383986356e-11,5.091702615434351e-11,1.6753179726249472e-07,9.999490829738455e-07,0.002030687072,0.002030687122917026,0.0020306871229170266
m4-v3,d09,2,6,False,1,1,6.0,7.0,111,0.02757945001908145,6.426274874533441e-12,7.244502492592263e-20,7.244496477536628e-11,2.330095368140873e-10,2.7573023744206915e-08,9.997669904631858e-07,0.010713642546,0.010713642779009536,0.010713642779009538
m4-v3,d09,67,1,False,1,1,6.0,7.0,111,0.16351100147025147,4.0258851265753234e-12,7.785588137416591e-20,7.785581608467338e-11,2.46214939079055e-11,1.6350697558512488e-07,9.99975378506092e-07,0.001994330495,0.001994330519621494,0.0019943305196214946
m4-v3,d09,71,1,False,1,1,6.0,7.0,111,0.16102884271275783,-1.6916608204282387e-13,8.408760944578172e-20,8.408753851427894e-11,-1.0505328063779306e-12,1.610286735466758e-07,9.999989494671936e-07,0.001748145357,0.0017481453580505328,0.0017481453580505334
m4-v3,d09,73,1,False,1,1,6.0,7.0,111,0.1598425863444375,6.654247969175225e-12,9.090147474479219e-20,9.09014106821338e-11,4.1630006879620244e-11,1.5983593209646829e-07,9.999583699931203e-07,0.002163246521,0.0021632465626300066,0.0021632465626300074
m4-v3,d09,79,1,False,1,1,6.0,7.0,111,0.15648155106679665,-1.1959930407991597e-11,8.629664571121225e-20,8.629656851521929e-11,-7.64302905132012e-11,1.5646959113638866e-07,9.999235697094867e-07,0.002147108731,0.0021471088074302906,0.002147108807430291
m4-v3,d09,3,4,False,1,1,6.0,7.0,111,0.03885546139622887,3.9551788984161897e-13,9.608390128613221e-20,9.608381789275387e-11,1.017920970769906e-11,3.8855065878339024e-08,9.999898207902922e-07,0.008789795626,0.00878979563617921,0.008789795636179211
m4-v3,d09,83,1,False,1,1,6.0,7.0,111,0.15439008898017337,8.750505721610134e-12,1.0286769199564851e-19,1.0286761052859721e-10,5.667789804003459e-11,1.5438133847445176e-07,9.999433221019599e-07,0.00203706409,0.002037064146677898,0.002037064146677899
m4-v3,d09,89,1,False,1,1,6.0,7.0,111,0.15145009428891956,-1.4475411764836981e-11,1.0874113410962548e-19,1.087410393013603e-10,-9.55787570341317e-11,1.514356188771547e-07,9.999044212429659e-07,0.001717019555,0.0017170196505787568,0.0017170196505787577
m4-v3,d09,97,1,False,1,1,6.0,7.0,111,0.14785224441209735,-2.0564061376808185e-11,1.1495623300622315e-19,1.1495613373679773e-10,-1.3908521618036137e-10,1.4783168035072053e-07,9.998609147838196e-07,0.001713034044,0.0017130341830852163,0.001713034183085217
m4-v3,d09,101,1,False,1,1,6.0,7.0,111,0.14617479278578105,-2.1014131936519663e-11,1.320370690467549e-19,1.3203695781802534e-10,-1.4376029913253132e-10,1.4615377865384452e-07,9.998562397008674e-07,0.002313927674,0.002313927817760299,0.0023139278177603
m4-v3,d09,103,1,False,1,1,6.0,7.0,111,0.145363663339395,2.4887593182607414e-11,1.4347848979204778e-19,1.4347837961266847e-10,1.712091771139523e-10,1.4533877574621237e-07,9.99828790822886e-07,0.002298989856,0.002298990027209177,0.002298990027209178
m4-v3,d09,107,1,False,1,1,6.0,7.0,111,0.14379312149769535,2.012953331738841e-11,1.4592933264517492e-19,1.4592921361737091e-10,1.399895426688476e-10,1.4377299196437795e-07,9.99860010457331e-07,0.002301190162,0.0023011903019895426,0.002301190301989544
m4-v3,d09,109,1,False,1,1,6.0,7.0,111,0.14303243005044233,1.7104549698675852e-11,1.562962197379895e-19,1.5629609767911932e-10,1.1958511571567163e-10,1.4301532550074365e-07,9.998804148842842e-07,0.001915236169,0.0019152362885851157,0.0019152362885851168
m4-v3,d09,113,1,False,1,1,6.0,7.0,111,0.14155725660115417,5.6231480475514715e-12,1.5039278181984383e-19,1.5039265166753242e-10,3.9723488449589126e-11,1.415516334531066e-07,9.999602765115504e-07,0.002463665423,0.0024636654627234883,0.0024636654627234896
m4-v3,d09,11,2,False,1,1,6.0,7.0,111,0.06938852466955447,2.7369262538607077e-11,1.73979710238086e-19,1.7397956273494359e-10,3.9443499727002924e-10,6.936115540701586e-08,9.996055650027299e-07,0.004877301068,0.004877301462434998,0.004877301462435
m4-v3,d09,5,3,False,1,1,6.0,7.0,111,0.04582150488104508,3.2643754014604807e-12,1.8714794268673975e-19,1.871478015796764e-10,7.124112160730998e-11,4.5818240505643614e-08,9.999287588783927e-07,0.007760963139,0.0077609632102411215,0.007760963210241126
m4-v3,d09,127,1,False,1,1,6.0,7.0,111,0.13682617124428062,-3.119485561369887e-11,2.5614984554501005e-19,2.5614964197824554e-10,-2.2798895364838929e-10,1.367949763886669e-07,9.997720110463515e-07,0.001974130606,0.0019741308339889536,0.0019741308339889553
m4-v3,d09,2,7,False,1,1,6.0,7.0,111,0.01950161612988795,-4.214425460793422e-11,2.46629076753518e-19,2.46628875425494e-10,-2.1610647203410196e-09,1.9459471875280017e-08,9.97838935279659e-07,0.014124208806,0.01412421096706472,0.014124210967064734
m4-v3,d09,131,1,False,1,1,6.0,7.0,111,0.1355834491603077,-2.3072414107627694e-12,2.0808576333507432e-19,2.080856054179875e-10,-1.701713170045403e-11,1.3558114191889693e-07,9.999829828682995e-07,0.002634174433,0.0026341744500171316,0.0026341744500171333
m4-v3,d09,137,1,False,1,1,6.0,7.0,111,0.13379912176069506,1.716826348353081e-11,2.160618955426558e-19,2.160617286162115e-10,1.2831372327119546e-10,1.337819534972115e-07,9.998716862767288e-07,0.002645382166,0.0026453822943137235,0.0026453822943137252
m4-v3,d09,139,1,False,1,1,6.0,7.0,111,0.13322434272608064,2.269225021360315e-11,2.2559521202602033e-19,2.255950380021973e-10,1.7033111028560404e-10,1.3320165047586703e-07,9.998296688897143e-07,0.002383891695,0.00238389186533111,0.002383891865331112
m4-v3,d09,2,1,True,1,2,6.0,8.0,367,0.1560129290391036,1.0328976321721263e-13,6.421120628584298e-21,6.421115855877882e-12,6.620589963497432e-13,1.5601282574934039e-07,9.999993379410036e-07,0.001573676922,0.001573676922662059,0.001573676922662059
m4-v3,d09,3,1,True,1,2,6.0,8.0,367,0.20189889986939866,2.137944973775859e-13,1.1657659240055244e-20,1.165765052535999e-11,1.0589185850734308e-12,2.0189868607490127e-07,9.99998941081415e-07,0.001127144192,0.0011271441930589185,0.0011271441930589185
m4-v3,d09,2,2,False,1,2,6.0,8.0,367,0.1103178000763258,-1.2254506561561933e-12,1.9899260108722476e-20,1.989924503600741e-11,-1.1108367419476624e-11,1.1031657462566963e-07,9.999888916325805e-07,0.002481794814,0.0024817948251083673,0.0024817948251083678
m4-v3,d09,5,1,True,1,2,6.0,8.0,367,0.22910752440522542,6.80759191934589e-13,1.919050914141258e-20,1.919049553681838e-11,2.971352397534188e-12,2.2910684364603349e-07,9.999970286476024e-07,0.001260012523,0.0012600125259713524,0.0012600125259713527
m4-v3,d09,7,1,True,1,2,6.0,8.0,367,0.23411211608563706,8.78566797783285e-14,1.9684019435967992e-20,1.9684005194883822e-11,3.7527609099133924e-13,2.3411202822895726e-07,9.99999624723909e-07,0.001070439068,0.0010704390683752762,0.0010704390683752762
m4-v3,d09,2,3,False,1,2,6.0,8.0,367,0.0780064645195518,-1.6772149886680065e-13,2.270532471004135e-20,2.2705307297680754e-11,-2.1500974297426643e-12,7.800629679805294e-08,9.999978499025702e-07,0.003687009394,0.0036870093961500973,0.0036870093961500977
m4-v3,d09,3,2,False,1,2,6.0,8.0,367,0.1165663841886866,-1.5095969177070785e-12,2.455011411717479e-20,2.455009678174656e-11,-1.2950533965808584e-11,1.1656487459176889e-07,9.999870494660342e-07,0.002123170544,0.002123170556950534,0.0021231705569505345
m4-v3,d09,11,1,True,1,2,6.0,8.0,367,0.23013570108523157,2.378098873057345e-12,2.6726267644521306e-20,2.672624613607402e-11,1.0333463525403247e-11,2.301333229863585e-07,9.999896665364746e-07,0.001222250476,0.0012222504863334635,0.0012222504863334638
m4-v3,d09,13,1,True,1,2,6.0,8.0,367,0.22644213759952758,-1.985482132036844e-12,2.940449900397583e-20,2.9404476699515523e-11,-8.768165470811145e-12,2.2644015211739554e-07,9.99991231834529e-07,0.001024787133,0.0010247871417681654,0.0010247871417681657
m4-v3,d09,2,4,False,1,2,6.0,8.0,367,0.0551589000381629,3.2871653736152534e-12,3.453791912138852e-20,3.4537893169483895e-11,5.959446927587308e-11,5.5155612872789283e-08,9.99940405530724e-07,0.005189786913,0.005189786972594469,0.00518978697259447
m4-v3,d09,17,1,True,1,2,6.0,8.0,367,0.21872828371837585,-2.4184273702309818e-12,3.428407607425344e-20,3.428404875499074e-11,-1.105676563230768e-11,2.1872586529100562e-07,9.999889432343676e-07,0.00129742947,0.0012974294810567655,0.0012974294810567657
m4-v3,d09,19,1,True,1,2,6.0,8.0,367,0.21501852841127717,2.7820831604217568e-12,3.8828645161902414e-20,3.8828616503975097e-11,1.2938806627400599e-11,2.1501574632811672e-07,9.999870611933725e-07,0.00112671915,0.0011267191629388067,0.0011267191629388067
m4-v3,d09,23,1,True,1,2,6.0,8.0,367,0.20810964733659634,1.830686691142425e-12,4.287964170968941e-20,4.287960903958315e-11,8.796741114944442e-12,2.081078166499052e-07,9.99991203258885e-07,0.001271269365,0.0012712693737967412,0.0012712693737967414
m4-v3,d09,5,2,False,1,2,6.0,8.0,367,0.10245999974535523,-1.982716762556549e-12,4.8018965018638405e-20,4.80189283603005e-11,-1.9351129879799076e-11,1.0245801702859268e-07,9.999806488701202e-07,0.002144545712,0.00214454573135113,0.0021445457313511306
m4-v3,d09,3,3,False,1,2,6.0,8.0,367,0.06729963328979954,-7.037287371639856e-13,5.2695989773506786e-20,5.2695950395558297e-11,-1.045665039709285e-11,6.729892956106238e-08,9.99989543349603e-07,0.003919201382,0.00391920139245665,0.003919201392456651
m4-v3,d09,29,1,True,1,2,6.0,8.0,367,0.1990363509339811,5.124632586071639e-12,5.0030625025859826e-20,5.003058519689476e-11,2.5747219349753065e-11,1.99031226301395e-07,9.999742527806503e-07,0.001355390002,0.0013553900277472192,0.0013553900277472196
m4-v3,d09,31,1,True,1,2,6.0,8.0,367,0.1963215403858554,1.4310111579881642e-12,5.681001724649316e-20,5.68099742836878e-11,7.289119447492202e-12,1.9632010937469738e-07,9.999927108805526e-07,0.001469993686,0.0014699936932891194,0.0014699936932891199
m4-v3,d09,2,5,False,1,2,6.0,8.0,367,0.0390032322597759,-5.500858463432427e-13,5.831644653434539e-20,5.831640267749338e-11,-1.4103596406561082e-11,3.900268217392956e-08,9.999858964035934e-07,0.006918933327,0.006918933341103597,0.006918933341103598
m4-v3,d09,37,1,True,1,2,6.0,8.0,367,0.1889586950119591,4.807288160427187e-12,6.741398759784983e-20,6.741393717253475e-11,2.5440947081704473e-11,1.8895388772379868e-07,9.999745590529183e-07,0.001454081575,0.001454081600440947,0.0014540816004409475
m4-v3,d09,41,1,True,1,2,6.0,8.0,367,0.184607803637099,5.1166173730519264e-12,6.603691768630584e-20,6.603686684700034e-11,2.771614889644722e-11,1.8460268701972595e-07,9.999722838511035e-07,0.001389210667,0.0013892106947161489,0.0013892106947161493
m4-v3,d09,43,1,True,1,2,6.0,8.0,367,0.18257543342631882,1.3388808593093194e-12,7.213464059507144e-20,7.213458332904775e-11,7.333302373616687e-12,1.8257409454545952e-07,9.999926666976263e-07,0.001522088337,0.0015220883443333023,0.0015220883443333028
m4-v3,d09,47,1,True,1,2,6.0,8.0,367,0.17876338822837304,7.614072300221476e-12,7.320694735968514e-20,7.320688728142493e-11,4.259301849042142e-11,1.787557741560728e-07,9.999574069815096e-07,0.00142935495,0.0014293549925930185,0.001429354992593019
m4-v3,d09,7,2,False,1,2,6.0,8.0,367,0.08848606258138285,-5.806584225312075e-12,8.40512083142251e-20,8.405114754837297e-11,-6.562145558202021e-11,8.848025599715754e-08,9.999343785444179e-07,0.00315885532,0.0031588553856214557,0.0031588553856214566
m4-v3,d09,53,1,False,1,2,6.0,8.0,367,0.1735939685443537,4.087403420782598e-12,8.603707004298472e-20,8.603700576934441e-11,2.3545768640793855e-11,1.7358988114093291e-07,9.99976454231359e-07,0.001582645277,0.0015826453005457685,0.001582645300545769
m4-v3,d09,59,1,False,1,2,6.0,8.0,367,0.16897485378921837,-8.209369096838756e-12,8.993056807258061e-20,8.993049284929197e-11,-4.858337742418904e-11,1.6896664442012153e-07,9.999514166225757e-07,0.001669516748,0.0016695167965833774,0.001669516796583378
m4-v3,d09,61,1,False,1,2,6.0,8.0,367,0.16754032791775322,-7.336530234680269e-12,9.230691412609397e-20,9.230683993128713e-11,-4.3789637550917444e-11,1.6753299138751852e-07,9.999562103624491e-07,0.001643442473,0.0016434425167896375,0.0016434425167896382
m4-v3,d09,2,6,False,1,2,6.0,8.0,367,0.02757945001908145,-1.0050039430229385e-11,9.830222282920932e-20,9.830214352295899e-11,-3.644031850989068e-10,2.756939997965122e-08,9.99635596814901e-07,0.008670590089,0.008670590453403185,0.008670590453403189
m4-v3,d09,67,1,False,1,2,6.0,8.0,367,0.16351100147025147,6.97913524240039e-12,1.037572925512123e-19,1.037572117793048e-10,4.268297044018868e-11,1.6350402233500905e-07,9.999573170295598e-07,0.001614018962,0.0016140190046829703,0.001614019004682971
m4-v3,d09,71,1,False,1,2,6.0,8.0,367,0.16102884271275783,7.390303820697158e-12,1.1419728324643455e-19,1.1419719455666951e-10,4.589428636632465e-11,1.6102145240893713e-07,9.999541057136335e-07,0.00141478043,0.0014147804758942865,0.0014147804758942871
m4-v3,d09,73,1,False,1,2,6.0,8.0,367,0.1598425863444375,-2.563977123758997e-12,1.2133897309702079e-19,1.2133887896663262e-10,-1.604063837051535e-11,1.598400223673137e-07,9.999839593616294e-07,0.00175072332,0.0017507233360406385,0.0017507233360406391
m4-v3,d09,79,1,False,1,2,6.0,8.0,367,0.15648155106679665,9.069362905870334e-12,1.1810123899958364e-19,1.1810114337518765e-10,5.7958033033548676e-11,1.5647248170389078e-07,9.999420419669663e-07,0.001737662948,0.001737663005958033,0.0017376630059580337
m4-v3,d09,3,4,False,1,2,6.0,8.0,367,0.03885546139622887,9.69914292923534e-12,1.2257111810408312e-19,1.225710168414934e-10,2.4962109779956686e-10,3.884576225329963e-08,9.997503789022003e-07,0.007113613741,0.007113613990621098,0.0071136139906211
m4-v3,d09,83,1,False,1,2,6.0,8.0,367,0.15439008898017337,7.785148896458913e-12,1.3170795938689804e-19,1.317078556249716e-10,5.042518563130484e-11,1.5438230383127692e-07,9.999495748143686e-07,0.001648603417,0.0016486034674251858,0.0016486034674251865
m4-v3,d09,89,1,False,1,2,6.0,8.0,367,0.15145009428891956,1.3882093579929143e-11,1.305785247055051e-19,1.3057841185964274e-10,9.166117489135685e-11,1.5143621219533962e-07,9.999083388251087e-07,0.001389590205,0.001389590296661175,0.0013895902966611759
m4-v3,d09,97,1,False,1,2,6.0,8.0,367,0.14785224441209735,3.0729389420057475e-12,1.5072422336353727e-19,1.5072409595689894e-10,2.0783850486846705e-11,1.4784917147315533e-07,9.999792161495131e-07,0.001386364716,0.0013863647367838505,0.0013863647367838513
m4-v3,d09,101,1,False,1,2,6.0,8.0,367,0.14617479278578105,-3.390736712776695e-12,1.6401361340506518e-19,1.6401348433911195e-10,-2.319645301461665e-11,1.4617140204906827e-07,9.999768035469853e-07,0.001872670128,0.001872670151196453,0.0018726701511964541
m4-v3,d09,103,1,False,1,2,6.0,8.0,367,0.145363663339395,-2.1451432773284958e-13,1.7010008016482956e-19,1.7009994548667055e-10,-1.4757080470103569e-12,1.4536344882506725e-07,9.999985242919529e-07,0.001860580897,0.001860580898475708,0.0018605808984757093
m4-v3,d09,107,1,False,1,2,6.0,8.0,367,0.14379312149769535,-7.362031868221061e-12,1.7894250031710605e-19,1.7894236301322523e-10,-5.1198776349945614e-11,1.4378575946582713e-07,9.9994880122365e-07,0.001862361613,0.0018623616641987764,0.0018623616641987777
m4-v3,d09,109,1,False,1,2,6.0,8.0,367,0.14303243005044233,2.2695586854495916e-12,1.8231703518186634e-19,1.823168899290349e-10,1.5867441283415244e-11,1.4303016049175686e-07,9.999841325587165e-07,0.001550007635,0.0015500076508674413,0.0015500076508674426
m4-v3,d09,113,1,False,1,2,6.0,8.0,367,0.14155725660115417,-1.2162641093031366e-11,1.789708462108615e-19,1.789706927598021e-10,-8.592029391541768e-11,1.4154509396006114e-07,9.999140797060846e-07,0.001993853436,0.0019938535219202937,0.001993853521920295
m4-v3,d09,11,2,False,1,2,6.0,8.0,367,0.06938852466955447,4.754289446705838e-12,2.02368988753807e-19,2.0236882517547862e-10,6.851694094011876e-11,6.938377038010776e-08,9.9993148305906e-07,0.003947217589,0.003947217657516941,0.003947217657516944
m4-v3,d09,5,3,False,1,2,6.0,8.0,367,0.04582150488104508,-1.769728870784124e-11,1.9934456107753793e-19,1.9934438771675522e-10,-3.862223371708172e-10,4.580380759233724e-08,9.996137776628291e-07,0.006280975848,0.0062809762342223375,0.006280976234222342
m4-v3,d09,127,1,False,1,2,6.0,8.0,367,0.13682617124428062,-7.913671214796256e-12,2.7591953879448404e-19,2.7591931804024843e-10,-5.783740890233417e-11,1.368182575730658e-07,9.999421625910977e-07,0.001597671118,0.0015976711758374088,0.0015976711758374108
m4-v3,d09,2,7,False,1,2,6.0,8.0,367,0.01950161612988795,1.950154984122977e-11,2.6661704082501047e-19,2.666168123478242e-10,9.99996600863347e-10,1.948211458004672e-08,9.990000033991365e-07,0.011430773834,0.0114307748339966,0.011430774833996614
m4-v3,d09,131,1,False,1,2,6.0,8.0,367,0.1355834491603077,-1.6250336202335728e-11,2.2007613971484692e-19,2.2007595512246494e-10,-1.1985486652668105e-10,1.3556719882410537e-07,9.998801451334734e-07,0.002131847001,0.0021318471208548666,0.0021318471208548683
m4-v3,d09,137,1,False,1,2,6.0,8.0,367,0.13379912176069506,-4.839657898463205e-13,2.406138778566015e-19,2.40613680185387e-10,-3.6171073731852455e-12,1.337986377949052e-07,9.999963828926268e-07,0.00214091746,0.0021409174636171074,0.002140917463617109
m4-v3,d09,139,1,False,1,2,6.0,8.0,367,0.13322434272608064,-2.1640997568471765e-11,2.3672030780114656e-19,2.367201096174424e-10,-1.624402652371669e-10,1.3320270172851216e-07,9.998375597347629e-07,0.001929292266,0.0019292924284402652,0.001929292428440267
m4-v3,d09,2,1,True,2,0.5,7.0,7.5,99,0.1560129290391036,1.636589892024392e-14,1.6654503624569578e-21,1.6654489340395886e-12,1.0490091443730228e-13,1.560129126732047e-07,9.999998950990856e-07,0.000268506404,0.0002685064041049009,0.00026850640410490097
m4-v3,d09,3,1,True,2,0.5,7.0,7.5,99,0.20189889986939866,4.0302717125082415e-13,3.0058647096255038e-21,3.0058621365720693e-12,1.9961830971418287e-12,2.0189849684222738e-07,9.999980038169027e-07,0.000192317388,0.0001923173899961831,0.00019231738999618312
m4-v3,d09,2,2,False,2,0.5,7.0,7.5,99,0.1103178000763258,1.907551284458862e-14,5.364362439706185e-21,5.364357867813657e-12,1.7291418820345227e-13,1.1031778100081295e-07,9.999998270858117e-07,0.000423452737,0.0004234527371729142,0.00042345273717291423
m4-v3,d09,5,1,True,2,0.5,7.0,7.5,99,0.22910752440522542,2.4220326591760664e-13,5.164110242050114e-21,5.1641062188528195e-12,1.0571598054074323e-12,2.291072822019595e-07,9.999989428401946e-07,0.000214987859,0.0002149878600571598,0.00021498786005715983
m4-v3,d09,7,1,True,2,0.5,7.0,7.5,99,0.23411211608563706,3.164471565988911e-13,5.3377969694326935e-21,5.337792797968699e-12,1.3516906424575491e-12,2.3411179963848045e-07,9.999986483093575e-07,0.000182642156,0.00018264215735169065,0.00018264215735169068
m4-v3,d09,2,3,False,2,0.5,7.0,7.5,99,0.0780064645195518,1.0636631655926597e-13,5.885893588620159e-21,5.885888377296407e-12,1.363557715560945e-12,7.800635815323524e-08,9.999986364422845e-07,0.000629090773,0.0006290907743635577,0.0006290907743635578
m4-v3,d09,3,2,False,2,0.5,7.0,7.5,99,0.1165663841886866,-4.826109456682733e-13,6.416530185908191e-21,6.41652516311052e-12,-4.140224036520413e-12,1.1656590157774094e-07,9.999958597759634e-07,0.000362262977,0.00036226298114022405,0.0003622629811402241
m4-v3,d09,11,1,True,2,0.5,7.0,7.5,99,0.23013570108523157,1.5322423559787157e-12,6.180563128602661e-21,6.180558050016504e-12,6.657995038376268e-12,2.301341688428756e-07,9.999933420049617e-07,0.000208544763,0.00020854476965799504,0.00020854476965799507
m4-v3,d09,13,1,True,2,0.5,7.0,7.5,99,0.22644213759952758,-5.379955301956675e-13,7.835862359849644e-21,7.835855756913586e-12,-2.375863149407003e-12,2.2644159960399737e-07,9.999976241368505e-07,0.000174852859,0.00017485286137586316,0.0001748528613758632
m4-v3,d09,2,4,False,2,0.5,7.0,7.5,99,0.0551589000381629,6.227179523594437e-13,9.071213232387532e-21,9.071205509456195e-12,1.128952810749675e-11,5.515827732021054e-08,9.999887104718925e-07,0.000885500065,0.0008855000762895281,0.0008855000762895282
m4-v3,d09,17,1,True,2,0.5,7.0,7.5,99,0.21872828371837585,-1.5057269277829435e-12,8.164709703068202e-21,8.164701954182297e-12,-6.884006504260079e-12,2.1872677799144805e-07,9.999931159934956e-07,0.000221372073,0.00022137207988400648,0.00022137207988400654
m4-v3,d09,19,1,True,2,0.5,7.0,7.5,99,0.21501852841127717,3.922276581065384e-13,9.463310934106839e-21,9.463302399485598e-12,1.824157485425182e-12,2.1501813618361905e-07,9.999981758425145e-07,0.000192244865,0.0001922448668241575,0.00019224486682415754
m4-v3,d09,23,1,True,2,0.5,7.0,7.5,99,0.20810964733659634,6.886668514934652e-13,1.1244661500687101e-20,1.1244651667543617e-11,3.309153901835296e-12,2.0810895866974483e-07,9.99996690846098e-07,0.000216908542,0.0002169085453091539,0.00021690854530915396
m4-v3,d09,5,2,False,2,0.5,7.0,7.5,99,0.10245999974535523,1.3055187881104005e-13,1.1593134193749909e-20,1.1593123466647668e-11,1.2741741082910582e-12,1.0245986919347643e-07,9.999987258258917e-07,0.000365910085,0.0003659100862741741,0.0003659100862741742
m4-v3,d09,3,3,False,2,0.5,7.0,7.5,99,0.06729963328979954,-1.2641992627591571e-12,1.380541041228032e-20,1.3805398770391967e-11,-1.878463820620504e-11,6.729836909053678e-08,9.999812153617937e-07,0.000668708203,0.0006687082217846382,0.0006687082217846385
m4-v3,d09,29,1,True,2,0.5,7.0,7.5,99,0.1990363509339811,1.5736606641576606e-12,1.302076636490079e-20,1.302075436584324e-11,7.906398287414505e-12,1.990347772733169e-07,9.999920936017125e-07,0.000231261507,0.0002312615149063983,0.00023126151490639836
m4-v3,d09,31,1,True,2,0.5,7.0,7.5,99,0.1963215403858554,1.1810764584718578e-12,1.4274196547447417e-20,1.4274184836703335e-11,6.016030926359582e-12,1.963203593093969e-07,9.999939839690735e-07,0.000250815598,0.0002508156040160309,0.000250815604016031
m4-v3,d09,2,5,False,2,0.5,7.0,7.5,99,0.0390032322597759,-1.0980747121241493e-12,1.4990667505429642e-20,1.4990654379566934e-11,-2.8153428536654783e-11,3.900213418506378e-08,9.999718465714634e-07,0.001180533231,0.0011805332591534286,0.001180533259153429
m4-v3,d09,37,1,True,2,0.5,7.0,7.5,99,0.1889586950119591,6.132663959577889e-13,1.825663223953303e-20,1.8256616967919376e-11,3.2455050344149313e-12,1.8895808174556313e-07,9.999967544949654e-07,0.000248100617,0.00024810062024550503,0.00024810062024550514
m4-v3,d09,41,1,True,2,0.5,7.0,7.5,99,0.184607803637099,1.7987255188397446e-12,1.643644460123417e-20,1.643643035172481e-11,9.74349666374705e-12,1.8460600491158016e-07,9.999902565033362e-07,0.00023703211,0.00023703211974349667,0.00023703211974349675
m4-v3,d09,43,1,True,2,0.5,7.0,7.5,99,0.18257543342631882,1.7704249129747926e-12,1.7853837985699514e-20,1.7853823462515702e-11,9.696950349507319e-12,1.8257366300140584e-07,9.999903030496504e-07,0.000259704175,0.0002597041846969503,0.0002597041846969504
m4-v3,d09,47,1,True,2,0.5,7.0,7.5,99,0.17876338822837304,2.669389749340289e-12,1.8696744008214062e-20,1.8696726493666806e-11,1.493253051307185e-11,1.787607188386237e-07,9.99985067469487e-07,0.000243881671,0.0002438816859325305,0.0002438816859325306
m4-v3,d09,7,2,False,2,0.5,7.0,7.5,99,0.08848606258138285,-1.0555604397291801e-12,2.2529656305090056e-20,2.2529637960156713e-11,-1.1929115263303243e-11,8.848500702094311e-08,9.999880708847366e-07,0.00053897523,0.0005389752419291152,0.0005389752419291154
m4-v3,d09,53,1,False,2,0.5,7.0,7.5,99,0.1735939685443537,1.168936139742218e-12,2.249030269082896e-20,2.2490283681045732e-11,6.733737062088951e-12,1.7359279960821396e-07,9.99993266262938e-07,0.000270036617,0.00027003662373373705,0.0002700366237337372
m4-v3,d09,59,1,False,2,0.5,7.0,7.5,99,0.16897485378921837,-4.421392543417472e-12,2.1806789188387213e-20,2.180676840722828e-11,-2.6165979400300474e-11,1.6897043239667494e-07,9.999738340205997e-07,0.000284858939,0.0002848589651659794,0.00028485896516597956
m4-v3,d09,61,1,False,2,0.5,7.0,7.5,99,0.16754032791775322,-5.1274335986071984e-12,2.1495572401101793e-20,2.1495551901697815e-11,-3.060417549811824e-11,1.675352004841546e-07,9.999693958245019e-07,0.000280410053,0.0002804100836041755,0.0002804100836041756
m4-v3,d09,2,6,False,2,0.5,7.0,7.5,99,0.02757945001908145,-3.1348238735830707e-12,2.4078935378992042e-20,2.407891328984151e-11,-1.1366520621020991e-10,2.7576315195207864e-08,9.998863347937897e-07,0.001479407193,0.001479407306665206,0.001479407306665207
m4-v3,d09,67,1,False,2,0.5,7.0,7.5,99,0.16351100147025147,4.900090875481891e-12,2.55025815048507e-20,2.550255969750214e-11,2.996795831119287e-11,1.6350610137937598e-07,9.999700320416887e-07,0.000275389708,0.0002753897379679583,0.00027538973796795846
