n,unfolded_x,spacing_s
8091,8090.25759542,0.98072075
8092,8091.23831617,0.63152383
8093,8091.86984000,2.29522120
8094,8094.16506120,0.49515141
8095,8094.66021261,0.89376759
8096,8095.55398020,0.97176397
8097,8096.52574417,1.23163363
8098,8097.75737781,0.54537148
8099,8098.30274929,1.09975365
8100,8099.40250293,1.08508561
8101,8100.48758854,0.92359975
8102,8101.41118829,1.12262197
8103,8102.53381027,0.59671600
8104,8103.13052626,1.07577725
8105,8104.20630352,1.94566355
8106,8106.15196707,0.51695897
8107,8106.66892604,0.98623102
8108,8107.65515705,1.14324926
8109,8108.79840631,0.45225672
8110,8109.25066303,0.87918799
8111,8110.12985102,1.28304072
8112,8111.41289174,0.78819340
8113,8112.20108513,1.24953496
8114,8113.45062009,1.12466246
8115,8114.57528255,1.47920040
8116,8116.05448295,0.48965908
8117,8116.54414203,0.78485792
8118,8117.32899995,1.03311615
8119,8118.36211610,1.48484824
8120,8119.84696434,0.85351967
8121,8120.70048401,0.79540591
8122,8121.49588992,0.32111596
8123,8121.81700588,1.43845209
8124,8123.25545797,1.11376857
8125,8124.36922654,1.42379205
8126,8125.79301859,0.99494973
8127,8126.78796832,1.04462704
8128,8127.83259536,0.89579768
8129,8128.72839304,0.49818693
8130,8129.22657997,1.33361438
8131,8130.56019435,0.42536747
8132,8130.98556182,1.43767320
8133,8132.42323503,1.19858889
8134,8133.62182392,0.69925391
8135,8134.32107783,1.32783594
8136,8135.64891378,0.78415597
8137,8136.43306975,1.12829495
8138,8137.56136469,1.49011490
8139,8139.05147960,0.57799184
8140,8139.62947144,0.48485385
8141,8140.11432529,1.71088029
8142,8141.82520558,0.38338335
8143,8142.20858893,1.03078315
8144,8143.23937208,0.57223523
8145,8143.81160732,2.02444145
8146,8145.83604877,1.16435441
8147,8147.00040318,0.86948326
8148,8147.86988644,0.47230737
8149,8148.34219381,1.06792529
8150,8149.41011910,1.05010502
8151,8150.46022412,0.97304204
8152,8151.43326617,1.02611258
8153,8152.45937875,1.18802067
8154,8153.64739942,0.36415866
8155,8154.01155807,1.31987930
8156,8155.33143737,1.50864913
8157,8156.84008650,0.58272757
8158,8157.42281407,1.22399000
8159,8158.64680407,1.42240860
8160,8160.06921267,0.46605125
8161,8160.53526392,0.90340420
8162,8161.43866812,0.87282058
8163,8162.31148870,0.47948071
8164,8162.79096941,1.83238378
8165,8164.62335319,0.71499484
8166,8165.33834803,1.43943799
8167,8166.77778601,0.82529610
8168,8167.60308211,1.28684302
8169,8168.88992513,0.59838187
8170,8169.48830700,0.72059191
8171,8170.20889891,1.42490527
8172,8171.63380418,1.05163697
8173,8172.68544115,0.59923165
8174,8173.28467280,1.10840878
8175,8174.39308158,0.84407186
8176,8175.23715344,0.78819982
8177,8176.02535325,1.89636071
8178,8177.92171396,1.14043140
8179,8179.06214536,0.63514246
8180,8179.69728782,0.66465625
8181,8180.36194407,1.18722038
8182,8181.54916445,0.75579755
8183,8182.30496201,1.06269798
8184,8183.36765998,0.90475462
8185,8184.27241461,0.86095289
8186,8185.13336749,1.82185245
8187,8186.95521994,0.75080374
8188,8187.70602368,0.50411548
8189,8188.21013916,1.54646827
8190,8189.75660743,0.65461996
8191,8190.41122739,1.69630974
8192,8192.10753713,0.16741198
8193,8192.27494911,1.23448501
8194,8193.50943411,0.62039505
8195,8194.12982916,1.13044075
8196,8195.26026991,0.81925821
8197,8196.07952812,1.63857042
8198,8197.71809854,1.25887026
8199,8198.97696880,0.58674972
8200,8199.56371852,1.31309624
8201,8200.87681477,0.73709413
8202,8201.61390890,0.46701579
8203,8202.08092469,1.04230732
8204,8203.12323201,1.66997672
8205,8204.79320874,0.72817705
8206,8205.52138579,0.63592564
8207,8206.15731143,1.07643172
8208,8207.23374315,1.58079797
8209,8208.81454111,0.76620009
8210,8209.58074121,1.11526212
8211,8210.69600333,0.93271822
8212,8211.62872155,1.12670720
8213,8212.75542875,0.67415742
8214,8213.42958617,0.95614148
8215,8214.38572765,0.70284211
8216,8215.08856976,0.91010970
8217,8215.99867946,1.58641470
8218,8217.58509416,1.30038603
8219,8218.88548019,1.01612446
8220,8219.90160465,0.73640376
8221,8220.63800841,0.48679968
8222,8221.12480809,1.48650338
8223,8222.61131147,1.15890245
8224,8223.77021392,0.44794861
8225,8224.21816253,1.17903717
8226,8225.39719971,1.00764767
8227,8226.40484738,0.85460692
8228,8227.25945430,1.18751225
8229,8228.44696654,0.90131816
8230,8229.34828470,1.83083551
8231,8231.17912021,0.60339616
8232,8231.78251637,0.86490628
8233,8232.64742265,0.61923843
8234,8233.26666108,1.01598782
8235,8234.28264890,1.22824647
8236,8235.51089537,0.40108389
8237,8235.91197926,1.87186162
8238,8237.78384088,0.47329517
8239,8238.25713605,1.49049881
8240,8239.74763486,1.18946602
8241,8240.93710088,0.35760405
8242,8241.29470493,1.26262557
8243,8242.55733050,0.89355128
8244,8243.45088179,1.20920992
8245,8244.66009170,1.12925104
8246,8245.78934275,0.42789449
8247,8246.21723724,0.74574822
8248,8246.96298546,1.05428551
8249,8248.01727097,1.97823369
8250,8249.99550466,0.83581801
8251,8250.83132267,0.71451656
8252,8251.54583923,1.20952781
8253,8252.75536704,0.90887774
8254,8253.66424478,0.61121704
8255,8254.27546183,0.89262332
8256,8255.16808515,1.21365316
8257,8256.38173831,1.06382812
8258,8257.44556643,1.02037115
8259,8258.46593758,1.00322210
8260,8259.46915968,1.28397275
8261,8260.75313243,0.48910860
8262,8261.24224103,1.66983169
8263,8262.91207272,0.70499790
8264,8263.61707062,1.24902537
8265,8264.86609599,0.46946720
8266,8265.33556319,0.68479175
8267,8266.02035494,1.53628761
8268,8267.55664255,0.56942910
8269,8268.12607165,0.96271656
8270,8269.08878821,2.03594533
8271,8271.12473354,0.79706101
8272,8271.92179456,0.59966358
8273,8272.52145814,1.09899297
8274,8273.62045110,0.49906093
8275,8274.11951204,1.31682791
8276,8275.43633995,1.44078372
8277,8276.87712367,0.34675501
8278,8277.22387867,0.98147455
8279,8278.20535322,1.20363783
8280,8279.40899105,0.91108450
8281,8280.32007555,1.38539183
8282,8281.70546738,1.12265712
8283,8282.82812450,0.82312742
8284,8283.65125192,0.96778730
8285,8284.61903922,1.07590434
8286,8285.69494356,0.89864922
8287,8286.59359278,0.23843324
8288,8286.83202602,1.21063280
8289,8288.04265882,1.46781911
8290,8289.51047793,1.39299553
8291,8290.90347346,0.60412065
8292,8291.50759411,1.05960199
8293,8292.56719610,1.10665171
8294,8293.67384781,0.99009492
8295,8294.66394273,0.59064027
8296,8295.25458300,1.42836230
8297,8296.68294529,0.68428530
8298,8297.36723059,1.34486869
8299,8298.71209928,0.30107499
8300,8299.01317427,1.01879733
8301,8300.03197160,1.58098267
8302,8301.61295426,1.19953334
8303,8302.81248760,1.26330451
8304,8304.07579211,0.71051458
8305,8304.78630669,0.36640929
8306,8305.15271598,1.27756188
8307,8306.43027786,0.82324061
8308,8307.25351846,1.11239329
8309,8308.36591175,1.19395701
8310,8309.55986877,0.49981171
8311,8310.05968047,1.72261127
8312,8311.78229174,0.99720355
8313,8312.77949529,0.98803023
8314,8313.76752552,0.17009242
8315,8313.93761794,2.13388605
8316,8316.07150399,0.67477382
8317,8316.74627781,0.51315612
8318,8317.25943393,1.14140119
8319,8318.40083513,0.84266832
8320,8319.24350344,0.69486165
8321,8319.93836510,1.57142731
8322,8321.50979241,1.35382036
8323,8322.86361276,0.89216513
8324,8323.75577789,1.16983921
8325,8324.92561710,0.38573487
8326,8325.31135197,1.26425176
8327,8326.57560373,0.73672697
8328,8327.31233070,0.86343692
8329,8328.17576762,1.41286303
8330,8329.58863064,0.97075996
8331,8330.55939060,0.79181918
8332,8331.35120979,0.80123627
8333,8332.15244605,1.53847634
8334,8333.69092239,1.21331878
8335,8334.90424117,0.75854776
8336,8335.66278893,0.96509018
8337,8336.62787911,0.77382566
8338,8337.40170477,1.33010721
8339,8338.73181198,0.37167672
8340,8339.10348870,0.96603108
8341,8340.06951977,1.04407091
8342,8341.11359068,1.76238831
8343,8342.87597899,0.98813808
8344,8343.86411707,0.77327406
8345,8344.63739113,0.96380792
8346,8345.60119906,0.75824023
8347,8346.35943929,0.97969161
8348,8347.33913090,1.50637879
8349,8348.84550969,0.62497385
8350,8349.47048354,0.85255739
8351,8350.32304093,0.63420285
8352,8350.95724378,1.80571613
8353,8352.76295991,0.37614340
8354,8353.13910331,1.71198565
8355,8354.85108896,0.84791447
8356,8355.69900343,1.25749796
8357,8356.95650139,0.74422994
8358,8357.70073133,0.58143964
8359,8358.28217097,0.66134657
8360,8358.94351753,1.43686086
8361,8360.38037840,1.12279562
8362,8361.50317402,0.75573443
8363,8362.25890845,1.47810733
8364,8363.73701578,0.92816619
8365,8364.66518197,0.92747055
8366,8365.59265252,0.91473224
8367,8366.50738477,1.19693198
8368,8367.70431674,0.65388065
8369,8368.35819739,1.43506779
8370,8369.79326518,0.54462822
8371,8370.33789340,0.96410289
8372,8371.30199629,0.86810556
8373,8372.17010184,0.75856315
8374,8372.92866500,2.36789786
8375,8375.29656286,0.55521526
8376,8375.85177812,0.61158477
8377,8376.46336289,1.05642189
8378,8377.51978478,1.00796677
8379,8378.52775154,0.89083522
8380,8379.41858677,0.92209333
8381,8380.34068010,0.78676366
8382,8381.12744375,1.71451844
8383,8382.84196219,0.26047055
8384,8383.10243275,1.63471196
8385,8384.73714470,0.68521511
8386,8385.42235982,1.10585735
8387,8386.52821717,1.26080313
8388,8387.78902030,1.03016911
8389,8388.81918941,0.73819663
8390,8389.55738604,0.80284687
8391,8390.36023291,0.87780755
8392,8391.23804046,0.81087598
8393,8392.04891645,1.24950053
8394,8393.29841698,1.40792484
8395,8394.70634181,0.83580825
8396,8395.54215006,1.69567939
8397,8397.23782944,0.29850545
8398,8397.53633489,0.87650852
8399,8398.41284342,0.66950135
8400,8399.08234477,1.51202700
8401,8400.59437177,1.02524826
8402,8401.61962003,0.84810207
8403,8402.46772210,0.82062556
8404,8403.28834766,0.69516048
8405,8403.98350814,1.85866318
8406,8405.84217132,0.64338275
8407,8406.48555407,1.34799957
8408,8407.83355364,1.05689185
8409,8408.89044549,0.54071554
8410,8409.43116102,1.04755841
8411,8410.47871944,0.88760010
8412,8411.36631954,0.99072374
8413,8412.35704327,0.45915615
8414,8412.81619942,1.79385862
8415,8414.61005804,1.22704498
8416,8415.83710302,1.08255072
8417,8416.91965374,0.28448362
8418,8417.20413736,1.34833803
8419,8418.55247539,1.04124733
8420,8419.59372272,1.15974051
8421,8420.75346323,0.62680018
8422,8421.38026341,0.88396164
8423,8422.26422504,1.32841770
8424,8423.59264274,0.63018897
8425,8424.22283171,0.75868564
8426,8424.98151735,1.71533424
8427,8426.69685159,1.36020142
8428,8428.05705301,0.80160672
8429,8428.85865973,0.56386288
8430,8429.42252261,1.28546245
8431,8430.70798506,0.44473056
8432,8431.15271561,0.92392183
8433,8432.07663744,1.62594029
8434,8433.70257773,0.61303759
8435,8434.31561532,0.95338118
8436,8435.26899650,1.40793231
8437,8436.67692881,0.94587629
8438,8437.62280510,1.25793973
8439,8438.88074484,0.34335145
8440,8439.22409628,1.34271006
8441,8440.56680634,1.44890380
8442,8442.01571015,0.48831045
8443,8442.50402060,0.64970164
8444,8443.15372224,0.82250214
8445,8443.97622438,1.18115901
8446,8445.15738339,1.46827458
8447,8446.62565797,1.30379897
8448,8447.92945694,0.88881198
8449,8448.81826892,0.65834093
8450,8449.47660985,1.17746124
8451,8450.65407109,0.88844463
8452,8451.54251572,0.47359044
8453,8452.01610617,1.78199474
8454,8453.79810091,0.36148631
8455,8454.15958722,1.23261425
8456,8455.39220146,1.16861027
8457,8456.56081173,0.77089511
8458,8457.33170684,1.06240277
8459,8458.39410961,1.65003218
8460,8460.04414180,0.81415924
8461,8460.85830104,0.67261345
8462,8461.53091449,0.76699993
8463,8462.29791442,1.09451925
8464,8463.39243367,1.01337461
8465,8464.40580827,0.67706888
8466,8465.08287715,1.07119402
8467,8466.15407117,1.68242838
8468,8467.83649955,1.24693432
8469,8469.08343387,0.35698861
8470,8469.44042248,1.19071930
8471,8470.63114178,0.53530661
8472,8471.16644839,1.57865889
8473,8472.74510728,0.63668688
8474,8473.38179416,1.41020502
8475,8474.79199918,0.37663318
8476,8475.16863236,0.97293611
8477,8476.14156847,0.98945758
8478,8477.13102605,1.82173998
8479,8478.95276602,0.62025117
8480,8479.57301719,1.15130819
8481,8480.72432538,1.08960655
8482,8481.81393193,0.89367082
8483,8482.70760275,0.54347209
8484,8483.25107484,1.00256124
8485,8484.25363608,0.69800090
8486,8484.95163698,1.67328328
8487,8486.62492026,1.18343061
8488,8487.80835087,0.30212021
8489,8488.11047108,1.76124590
8490,8489.87171698,0.79249756
8491,8490.66421454,0.65782317
8492,8491.32203771,1.45419026
8493,8492.77622797,0.78252888
8494,8493.55875685,0.90085777
8495,8494.45961462,0.98165776
8496,8495.44127238,0.85071739
8497,8496.29198976,0.78788361
8498,8497.07987338,1.06930307
8499,8498.14917645,1.99760501
8500,8500.14678146,0.60140482
8501,8500.74818628,1.17495323
8502,8501.92313952,0.59061388
8503,8502.51375340,0.44076757
8504,8502.95452097,1.77845787
8505,8504.73297884,0.55701734
8506,8505.28999618,1.11284739
8507,8506.40284357,0.81389325
8508,8507.21673682,1.28380267
8509,8508.50053949,1.30421054
8510,8509.80475003,0.51292786
8511,8510.31767789,1.20540599
8512,8511.52308388,1.42090230
8513,8512.94398618,0.68643168
8514,8513.63041786,0.97183393
8515,8514.60225180,0.89273463
8516,8515.49498643,0.48843458
8517,8515.98342100,1.22261642
8518,8517.20603742,0.96621750
8519,8518.17225492,1.68360100
8520,8519.85585592,0.99565878
8521,8520.85151471,0.61807024
8522,8521.46958495,1.34159256
8523,8522.81117751,0.79654986
8524,8523.60772737,0.61133216
8525,8524.21905954,1.00320247
8526,8525.22226201,1.61445391
8527,8526.83671591,0.69261688
8528,8527.52933279,0.56714841
8529,8528.09648120,1.06977686
8530,8529.16625806,1.27222153
8531,8530.43847958,1.54258478
8532,8531.98106436,0.92479329
8533,8532.90585765,0.47912590
8534,8533.38498355,1.38956256
8535,8534.77454611,0.63823675
8536,8535.41278286,0.96144333
8537,8536.37422619,0.58859675
8538,8536.96282294,1.52015742
8539,8538.48298036,0.69611323
8540,8539.17909359,1.77548720
8541,8540.95458079,0.91787399
8542,8541.87245477,0.50321328
8543,8542.37566805,1.02823732
8544,8543.40390537,1.07562849
8545,8544.47953386,1.44989125
8546,8545.92942511,0.61575185
8547,8546.54517696,0.63639811
8548,8547.18157507,1.03417574
8549,8548.21575081,1.10653502
8550,8549.32228583,0.97176937
8551,8550.29405520,1.21195465
8552,8551.50600985,1.53937511
8553,8553.04538496,0.83869185
8554,8553.88407681,0.77406495
8555,8554.65814177,0.59738826
8556,8555.25553002,1.15155648
8557,8556.40708651,0.70629326
8558,8557.11337976,1.41791190
8559,8558.53129166,0.85988262
8560,8559.39117429,1.10778119
8561,8560.49895548,0.89500928
8562,8561.39396475,1.29697094
8563,8562.69093570,1.00533079
8564,8563.69626649,0.83510590
8565,8564.53137239,1.13456730
8566,8565.66593969,0.93284959
8567,8566.59878928,0.81892792
8568,8567.41771720,1.32086932
8569,8568.73858652,0.36190809
8570,8569.10049461,0.45103332
8571,8569.55152793,2.48351218
8572,8572.03504011,0.68302285
8573,8572.71806296,1.15747168
8574,8573.87553464,0.52749687
8575,8574.40303151,1.30687193
8576,8575.70990344,0.56699577
8577,8576.27689921,1.14233193
8578,8577.41923114,1.05491392
8579,8578.47414505,0.83115992
8580,8579.30530497,1.31867633
8581,8580.62398130,0.48927287
8582,8581.11325418,1.45651768
8583,8582.56977186,1.01617861
8584,8583.58595047,0.97023199
8585,8584.55618246,1.60982529
8586,8586.16600775,0.49497688
8587,8586.66098462,0.66060264
8588,8587.32158727,0.82477788
8589,8588.14636515,1.12153344
8590,8589.26789859,1.04391301
8591,8590.31181160,0.99530862
8592,8591.30712022,1.23688115
8593,8592.54400137,1.40801812
8594,8593.95201949,1.00589712
8595,8594.95791660,0.30982292
8596,8595.26773953,1.08385935
8597,8596.35159888,1.05392483
8598,8597.40552370,1.61747155
8599,8599.02299525,0.20823180
8600,8599.23122705,1.10088491
8601,8600.33211195,0.85980788
8602,8601.19191984,0.94957110
8603,8602.14149094,1.43488022
8604,8603.57637116,1.52840094
8605,8605.10477210,0.68481544
8606,8605.78958754,0.53900658
8607,8606.32859412,1.50011527
8608,8607.82870939,0.52636335
8609,8608.35507274,0.96140184
8610,8609.31647458,0.66496239
8611,8609.98143697,1.40867505
8612,8611.39011202,1.28365152
8613,8612.67376354,0.97126535
8614,8613.64502889,0.94080692
8615,8614.58583582,0.72357268
8616,8615.30940850,1.60953686
8617,8616.91894536,0.67638526
8618,8617.59533061,0.80763651
8619,8618.40296713,1.23419034
8620,8619.63715747,0.93633159
8621,8620.57348905,0.34298247
8622,8620.91647152,1.45425808
8623,8622.37072961,0.68712539
8624,8623.05785500,1.96285936
8625,8625.02071435,0.77569902
8626,8625.79641337,1.15434319
8627,8626.95075656,0.40660323
8628,8627.35735980,1.24115644
8629,8628.59851623,0.31538641
8630,8628.91390265,1.70457594
8631,8630.61847859,0.97299426
8632,8631.59147285,0.76105623
8633,8632.35252908,0.64886618
8634,8633.00139527,1.89159278
8635,8634.89298804,0.70554318
8636,8635.59853123,0.76240580
8637,8636.36093702,1.42699348
8638,8637.78793050,0.96230685
8639,8638.75023735,0.97929653
8640,8639.72953387,0.68193597
8641,8640.41146984,0.59447830
8642,8641.00594814,1.20411464
8643,8642.21006278,0.90920747
8644,8643.11927025,1.72816305
8645,8644.84743329,0.95003959
8646,8645.79747288,0.81903706
8647,8646.61650994,1.20237883
8648,8647.81888877,0.38637089
8649,8648.20525966,1.40396528
8650,8649.60922494,0.88739359
8651,8650.49661854,0.74512509
8652,8651.24174363,1.30851772
8653,8652.55026135,1.09441978
8654,8653.64468113,0.33660232
8655,8653.98128344,1.22680594
8656,8655.20808938,1.75853008
8657,8656.96661946,0.89915188
8658,8657.86577134,0.97125277
8659,8658.83702411,0.58629698
8660,8659.42332109,0.86543735
8661,8660.28875844,1.26347378
8662,8661.55223222,0.66806677
8663,8662.22029898,0.82568352
8664,8663.04598250,1.43390884
8665,8664.47989134,1.30054117
8666,8665.78043251,0.80033290
8667,8666.58076542,1.32675753
8668,8667.90752295,0.46644029
8669,8668.37396324,0.85644157
8670,8669.23040481,1.67936086
8671,8670.90976567,0.68484854
8672,8671.59461421,0.85076332
8673,8672.44537753,0.76656335
8674,8673.21194088,0.79198466
8675,8674.00392554,1.28888682
8676,8675.29281236,1.73120778
8677,8677.02402014,0.37472743
8678,8677.39874756,1.61004110
8679,8679.00878866,0.65757088
8680,8679.66635954,0.97017006
8681,8680.63652960,0.54328231
8682,8681.17981190,0.86621771
8683,8682.04602962,1.50311745
8684,8683.54914707,1.06370897
8685,8684.61285605,0.53727947
8686,8685.15013552,1.57115112
8687,8686.72128664,0.66505076
8688,8687.38633740,1.30399917
8689,8688.69033657,0.93742977
8690,8689.62776635,1.17095766
8691,8690.79872401,0.75201492
8692,8691.55073892,0.77611714
8693,8692.32685606,1.27052852
8694,8693.59738458,0.55698609
8695,8694.15437067,0.86445702
8696,8695.01882769,1.19214221
8697,8696.21096990,2.14226617
8698,8698.35323608,0.49208105
8699,8698.84531712,0.54914395
8700,8699.39446107,0.90487890
8701,8700.29933998,1.38941604
8702,8701.68875602,0.61981866
8703,8702.30857468,1.14453563
8704,8703.45311031,1.23022005
8705,8704.68333036,0.29871049
8706,8704.98204085,1.55590932
8707,8706.53795017,0.84731398
8708,8707.38526415,1.11569430
8709,8708.50095845,1.25455138
8710,8709.75550983,1.15533424
8711,8710.91084407,0.65794724
8712,8711.56879131,1.09457300
8713,8712.66336432,0.81667819
8714,8713.48004250,0.42259350
8715,8713.90263601,1.17258836
8716,8715.07522436,1.70433581
8717,8716.77956018,0.51214460
8718,8717.29170478,1.50610802
8719,8718.79781280,0.88652372
8720,8719.68433652,1.05192095
8721,8720.73625747,0.79677525
8722,8721.53303272,0.61175285
8723,8722.14478557,1.52915381
8724,8723.67393938,1.01076515
8725,8724.68470453,0.74784980
8726,8725.43255434,0.69110774
8727,8726.12366207,0.88080965
8728,8727.00447173,1.53847320
8729,8728.54294493,1.44187895
8730,8729.98482388,0.75207324
8731,8730.73689712,1.06551644
8732,8731.80241356,0.68107788
8733,8732.48349145,0.82723800
8734,8733.31072944,1.07509224
8735,8734.38582168,1.02510662
8736,8735.41092830,0.63344157
8737,8736.04436986,1.45303836
8738,8737.49740822,1.23630980
8739,8738.73371802,0.93381554
8740,8739.66753356,0.89941387
8741,8740.56694744,0.66176017
8742,8741.22870760,1.73305192
8743,8742.96175952,0.77939254
8744,8743.74115206,0.75188967
8745,8744.49304172,0.60675009
8746,8745.09979181,1.34653843
8747,8746.44633024,0.89384824
8748,8747.34017848,0.54485860
8749,8747.88503708,2.02778004
8750,8749.91281712,0.91587010
8751,8750.82868722,0.91350877
8752,8751.74219599,1.09627247
8753,8752.83846846,0.49382020
8754,8753.33228866,0.77617514
8755,8754.10846380,1.40246208
8756,8755.51092588,0.84707148
8757,8756.35799736,1.37249679
8758,8757.73049415,0.50276608
8759,8758.23326023,0.86855797
8760,8759.10181820,1.80494293
8761,8760.90676113,0.64344101
8762,8761.55020214,1.27602065
8763,8762.82622279,0.55255028
8764,8763.37877307,1.48037963
8765,8764.85915270,0.85205494
8766,8765.71120763,0.30472503
8767,8766.01593267,1.16096950
8768,8767.17690217,0.76410553
8769,8767.94100770,1.79488071
8770,8769.73588841,1.16345056
8771,8770.89933897,0.68751734
8772,8771.58685630,1.16514408
8773,8772.75200039,0.62770491
8774,8773.37970530,1.08871707
8775,8774.46842237,1.03265971
8776,8775.50108208,1.06750382
8777,8776.56858590,0.83538387
8778,8777.40396977,0.83635622
8779,8778.24032599,1.07341298
8780,8779.31373898,1.23884356
8781,8780.55258253,0.64194082
8782,8781.19452335,1.98290843
8783,8783.17743178,0.71479987
8784,8783.89223165,0.65966505
8785,8784.55189669,0.79084797
8786,8785.34274466,1.00834208
8787,8786.35108674,0.77457241
8788,8787.12565915,1.47229215
8789,8788.59795131,0.51742872
8790,8789.11538003,1.33020744
8791,8790.44558747,1.53147335
8792,8791.97706082,0.78750625
8793,8792.76456707,0.45849215
8794,8793.22305922,1.40536699
8795,8794.62842621,0.90513381
8796,8795.53356002,1.03710389
8797,8796.57066392,1.29756807
8798,8797.86823199,0.24389899
8799,8798.11213098,1.12817443
8800,8799.24030541,0.61156113
8801,8799.85186654,1.84722076
8802,8801.69908730,1.30941592
8803,8803.00850321,0.72494309
8804,8803.73344630,0.74755972
8805,8804.48100602,1.18601568
8806,8805.66702170,1.08202909
8807,8806.74905079,0.28035131
8808,8807.02940210,1.00831174
8809,8808.03771384,1.77158169
8810,8809.80929553,0.45848636
8811,8810.26778188,1.29757279
8812,8811.56535468,0.75540687
8813,8812.32076154,1.41780083
8814,8813.73856238,0.82854712
8815,8814.56710950,1.16850579
8816,8815.73561529,1.13333156
8817,8816.86894685,0.42840642
8818,8817.29735327,1.07122008
8819,8818.36857335,0.96231435
8820,8819.33088770,0.79602879
8821,8820.12691648,1.01526287
8822,8821.14217935,1.58795390
8823,8822.73013325,1.19735954
8824,8823.92749279,1.11104606
8825,8825.03853886,0.39069131
8826,8825.42923016,0.76030187
8827,8826.18953203,1.08609219
8828,8827.27562422,1.60015996
8829,8828.87578418,0.70613415
8830,8829.58191833,0.36419955
8831,8829.94611788,1.49202334
8832,8831.43814122,0.86815870
8833,8832.30629991,1.29606586
8834,8833.60236578,1.09668993
8835,8834.69905571,0.88567834
8836,8835.58473405,1.61562103
8837,8837.20035508,0.22084651
8838,8837.42120159,0.80202457
8839,8838.22322616,1.34860207
8840,8839.57182823,0.32081089
8841,8839.89263912,1.27501890
8842,8841.16765802,1.50392659
8843,8842.67158461,1.31270280
8844,8843.98428741,0.32434986
8845,8844.30863727,1.33422057
8846,8845.64285784,1.13364289
8847,8846.77650073,0.54783131
8848,8847.32433204,1.25653488
8849,8848.58086692,0.79003111
8850,8849.37089803,1.29526019
8851,8850.66615822,0.67541062
8852,8851.34156884,0.88768541
8853,8852.22925424,0.65543761
8854,8852.88469185,2.09051741
8855,8854.97520927,1.06191118
8856,8856.03712045,0.50083823
8857,8856.53795867,1.22995058
8858,8857.76790926,0.49421756
8859,8858.26212682,1.31893941
8860,8859.58106623,0.43652149
8861,8860.01758772,1.44489750
8862,8861.46248521,0.95182176
8863,8862.41430697,0.84063145
8864,8863.25493842,1.60395126
8865,8864.85888969,0.93627410
8866,8865.79516379,0.46072087
8867,8866.25588466,1.20595326
8868,8867.46183791,1.48107634
8869,8868.94291425,0.64059666
8870,8869.58351092,1.11072384
8871,8870.69423476,0.37426022
8872,8871.06849498,0.86088107
8873,8871.92937605,1.55784027
8874,8873.48721632,0.82503718
8875,8874.31225350,1.53331484
8876,8875.84556834,1.10978850
8877,8876.95535684,0.70184237
8878,8877.65719921,0.90804499
8879,8878.56524420,0.72778045
8880,8879.29302465,1.01949800
8881,8880.31252265,1.02847552
8882,8881.34099817,1.34444679
8883,8882.68544495,0.72091090
8884,8883.40635585,0.71057223
8885,8884.11692809,1.56985361
8886,8885.68678170,0.61356191
8887,8886.30034361,1.78005643
8888,8888.08040004,0.71006495
8889,8888.79046500,0.53993553
8890,8889.33040052,1.18037773
8891,8890.51077825,1.17537541
8892,8891.68615366,0.51332072
8893,8892.19947438,0.78190854
8894,8892.98138291,1.10127717
8895,8894.08266009,2.02807221
8896,8896.11073230,0.58848074
8897,8896.69921304,0.93988875
8898,8897.63910179,0.85343667
8899,8898.49253846,0.91353714
8900,8899.40607560,1.16698248
8901,8900.57305808,0.99600713
8902,8901.56906521,0.83923047
8903,8902.40829568,1.07997047
8904,8903.48826615,0.65764216
8905,8904.14590831,1.09121858
8906,8905.23712689,1.32636363
8907,8906.56349052,1.11176975
8908,8907.67526028,1.13480609
8909,8908.81006636,1.02996207
8910,8909.84002844,1.00087657
8911,8910.84090501,0.49268779
8912,8911.33359279,0.49427103
8913,8911.82786382,1.63366966
8914,8913.46153348,0.85617525
8915,8914.31770873,1.27184917
8916,8915.58955790,0.73105499
8917,8916.32061289,1.50850992
8918,8917.82912281,0.89719838
8919,8918.72632119,0.91065566
8920,8919.63697685,0.49263538
8921,8920.12961223,1.84239448
8922,8921.97200671,0.52304402
8923,8922.49505073,0.89966624
8924,8923.39471696,0.86979586
8925,8924.26451282,1.04843930
8926,8925.31295212,0.52107799
8927,8925.83403011,2.17637605
8928,8928.01040616,0.94279256
8929,8928.95319872,0.70489423
8930,8929.65809295,0.87187114
8931,8930.52996409,0.91154078
8932,8931.44150487,1.02289059
8933,8932.46439545,0.87480354
8934,8933.33919899,0.99619677
8935,8934.33539576,0.86290202
8936,8935.19829778,1.59426137
8937,8936.79255915,0.62486457
8938,8937.41742372,1.00201823
8939,8938.41944194,1.06666372
8940,8939.48610566,1.44651482
8941,8940.93262049,0.74875066
8942,8941.68137115,0.97799726
8943,8942.65936841,0.67010769
8944,8943.32947610,0.98461001
8945,8944.31408611,1.03145985
8946,8945.34554596,0.57589350
8947,8945.92143946,1.65257247
8948,8947.57401193,1.10024758
8949,8948.67425951,1.46516513
8950,8950.13942465,0.33868342
8951,8950.47810807,1.07294677
8952,8951.55105484,1.00751713
8953,8952.55857197,0.39970014
8954,8952.95827211,1.87329753
8955,8954.83156963,0.79196139
8956,8955.62353102,0.66441420
8957,8956.28794522,0.61191085
8958,8956.89985608,1.62366719
8959,8958.52352326,1.34184391
8960,8959.86536717,0.59950509
8961,8960.46487226,1.50464931
8962,8961.96952158,0.56371819
8963,8962.53323976,1.09060052
8964,8963.62384028,0.93028927
